method,threshold,accuracy,balanced_accuracy,precision,recall,f1,specificity,g_mean,mcc,tn,fp,fn,tp,status,roc_auc,pr_auc,dataset,scenario,strategy,strategy_group,threshold_source,seed
RF (balanced_subsample),0.02,0.99501422000632,0.926679940682813,0.2387218045112782,0.8581081081081081,0.3735294117647059,0.995251773257518,0.9241393922137766,0.45111479659384796,84890.0,405.0,21.0,127.0,ok,0.934314374753439,0.818121031980992,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
RF (balanced_subsample),0.55,0.9994382219725431,0.8479553869480008,0.9716981132075472,0.6959459459459459,0.8110236220472441,0.9999648279500557,0.8342190768019973,0.822099882937926,85292.0,3.0,45.0,103.0,ok,0.934314374753439,0.818121031980992,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Class weight LogisticRegression,0.5,0.9786875460833538,0.9286199881809238,0.06725297465080186,0.8783783783783784,0.1249399327246516,0.9788615979834692,0.9272598681564882,0.23972310335450217,83492.0,1803.0,18.0,130.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
Class weight LogisticRegression,0.31,0.9541448685088304,0.9264449058355502,0.03295341922695738,0.8986486486486487,0.06357552581261951,0.9542411630224515,0.9260278244388993,0.16717799677458942,81392.0,3903.0,15.0,133.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
Class weight LogisticRegression,0.31,0.9541448685088304,0.9264449058355502,0.03295341922695738,0.8986486486486487,0.06357552581261951,0.9542411630224515,0.9260278244388993,0.16717799677458942,81392.0,3903.0,15.0,133.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
Class weight LogisticRegression,0.32,0.9560174619336868,0.9273828271673984,0.03431372549019608,0.8986486486486487,0.06610337972166998,0.9561170056861481,0.9269375680755686,0.17080106677818263,81552.0,3743.0,15.0,133.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
Class weight LogisticRegression,0.32,0.9560174619336868,0.9273828271673984,0.03431372549019608,0.8986486486486487,0.06610337972166998,0.9561170056861481,0.9269375680755686,0.17080106677818263,81552.0,3743.0,15.0,133.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Class weight LogisticRegression,0.48000000000000004,0.9770022120009831,0.9277758589822602,0.06259027443428021,0.8783783783783784,0.11685393258426967,0.9771733395861422,0.9264598930446261,0.23100755412308083,83348.0,1947.0,18.0,130.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Class weight LogisticRegression,0.48000000000000004,0.9770022120009831,0.9277758589822602,0.06259027443428021,0.8783783783783784,0.11685393258426967,0.9771733395861422,0.9264598930446261,0.23100755412308083,83348.0,1947.0,18.0,130.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Class weight LogisticRegression,0.99,0.9987945179827488,0.9015932384110472,0.616580310880829,0.8040540540540541,0.6979472140762464,0.9991324227680404,0.896301553643355,0.7035309110827977,85221.0,74.0,29.0,119.0,ok,0.9681006538515771,0.7040392813158007,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Custom weighted log-loss LR,0.5,0.9991807403766253,0.8781790700953607,0.7671232876712328,0.7567567567567568,0.7619047619047619,0.9996013834339644,0.8697442733223681,0.7615121263970793,85261.0,34.0,36.0,112.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Custom weighted log-loss LR,0.52,0.9991924440855307,0.8781849321036848,0.7724137931034483,0.7567567567567568,0.764505119453925,0.9996131074506126,0.8697493737887191,0.764140883663277,85262.0,33.0,36.0,112.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
Custom weighted log-loss LR,0.52,0.9991924440855307,0.8781849321036848,0.7724137931034483,0.7567567567567568,0.764505119453925,0.9996131074506126,0.8697493737887191,0.764140883663277,85262.0,33.0,36.0,112.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
Custom weighted log-loss LR,0.45,0.99916903666772,0.8815457244570909,0.7583892617449665,0.7635135135135135,0.7609427609427609,0.9995779354006683,0.8736081853373101,0.7605308866344489,85259.0,36.0,35.0,113.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
Custom weighted log-loss LR,0.45,0.99916903666772,0.8815457244570909,0.7583892617449665,0.7635135135135135,0.7609427609427609,0.9995779354006683,0.8736081853373101,0.7605308866344489,85259.0,36.0,35.0,113.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
Custom weighted log-loss LR,0.45,0.99916903666772,0.8815457244570909,0.7583892617449665,0.7635135135135135,0.7609427609427609,0.9995779354006683,0.8736081853373101,0.7605308866344489,85259.0,36.0,35.0,113.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
Custom weighted log-loss LR,0.56,0.9991807403766253,0.8748065537253062,0.7708333333333334,0.75,0.7602739726027398,0.9996131074506126,0.865857858189183,0.7599352682582653,85262.0,33.0,37.0,111.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Custom weighted log-loss LR,0.01,0.9790737684772305,0.9186958853454545,0.06705385427666315,0.8581081081081081,0.12438785504407443,0.9792836625828009,0.9166958334148281,0.23651610464249287,83528.0,1767.0,21.0,127.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Custom weighted log-loss LR,0.56,0.9991807403766253,0.8748065537253062,0.7708333333333334,0.75,0.7602739726027398,0.9996131074506126,0.865857858189183,0.7599352682582653,85262.0,33.0,37.0,111.0,ok,0.9615889528076644,0.7208285167450024,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Random Oversampling + RF,0.5,0.9994850368081645,0.8749589659417316,0.940677966101695,0.75,0.8345864661654135,0.9999179318834632,0.8659898665184238,0.8397059505696425,85288.0,7.0,37.0,111.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Random Oversampling + RF,0.39,0.9995084442259752,0.8918332718086514,0.9206349206349206,0.7837837837837838,0.8467153284671532,0.9998827598335189,0.8852637419676058,0.8492213227264317,85285.0,10.0,32.0,116.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
Random Oversampling + RF,0.39,0.9995084442259752,0.8918332718086514,0.9206349206349206,0.7837837837837838,0.8467153284671532,0.9998827598335189,0.8852637419676058,0.8492213227264317,85285.0,10.0,32.0,116.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
Random Oversampling + RF,0.39,0.9995084442259752,0.8918332718086514,0.9206349206349206,0.7837837837837838,0.8467153284671532,0.9998827598335189,0.8852637419676058,0.8492213227264317,85285.0,10.0,32.0,116.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
Random Oversampling + RF,0.39,0.9995084442259752,0.8918332718086514,0.9206349206349206,0.7837837837837838,0.8467153284671532,0.9998827598335189,0.8852637419676058,0.8492213227264317,85285.0,10.0,32.0,116.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
Random Oversampling + RF,0.36,0.9994850368081645,0.8951940641620576,0.9,0.7905405405405406,0.841726618705036,0.9998475877835746,0.8890557083246149,0.8432449904207551,85282.0,13.0,31.0,117.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
Random Oversampling + RF,0.36,0.9994850368081645,0.8951940641620576,0.9,0.7905405405405406,0.841726618705036,0.9998475877835746,0.8890557083246149,0.8432449904207551,85282.0,13.0,31.0,117.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
Random Oversampling + RF,0.36,0.9994850368081645,0.8951940641620576,0.9,0.7905405405405406,0.841726618705036,0.9998475877835746,0.8890557083246149,0.8432449904207551,85282.0,13.0,31.0,117.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
Random Oversampling + RF,0.36,0.9994850368081645,0.8951940641620576,0.9,0.7905405405405406,0.841726618705036,0.9998475877835746,0.8890557083246149,0.8432449904207551,85282.0,13.0,31.0,117.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
Random Oversampling + RF,0.36,0.9994850368081645,0.8951940641620576,0.9,0.7905405405405406,0.841726618705036,0.9998475877835746,0.8890557083246149,0.8432449904207551,85282.0,13.0,31.0,117.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
Random Oversampling + RF,0.7100000000000001,0.9994148145547324,0.8378261138211898,0.9803921568627451,0.6756756756756757,0.8,0.9999765519667038,0.8219852993879726,0.813648649302526,85293.0,2.0,48.0,100.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Random Oversampling + RF,0.01,0.9737836920520113,0.9160462575829831,0.05413469735720375,0.8581081081081081,0.10184442662389735,0.973984407057858,0.9142121837228029,0.2117422792060444,83076.0,2219.0,21.0,127.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Random Oversampling + RF,0.01,0.9737836920520113,0.9160462575829831,0.05413469735720375,0.8581081081081081,0.10184442662389735,0.973984407057858,0.9142121837228029,0.2117422792060444,83076.0,2219.0,21.0,127.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Random Oversampling + RF,0.7100000000000001,0.9994148145547324,0.8378261138211898,0.9803921568627451,0.6756756756756757,0.8,0.9999765519667038,0.8219852993879726,0.813648649302526,85293.0,2.0,48.0,100.0,ok,0.92704853426027,0.8118581464523331,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Random Undersampling + RF,0.5,0.9670891705581499,0.919438221561734,0.044147843942505136,0.8716216216216216,0.08403908794788274,0.9672548215018465,0.9181939969520447,0.19194124016415093,82502.0,2793.0,19.0,129.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Random Undersampling + RF,0.9600000000000001,0.9992860737567735,0.8579967299499511,0.848,0.7162162162162162,0.7765567765567766,0.999777243683686,0.8462013203311654,0.7789800945019537,85276.0,19.0,42.0,106.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
Random Undersampling + RF,0.5800000000000001,0.9795536205423498,0.922308744056795,0.06900269541778976,0.8648648648648649,0.12780828756864704,0.979752623248725,0.92051812589813,0.24099542043074648,83568.0,1727.0,20.0,128.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
Random Undersampling + RF,0.5800000000000001,0.9795536205423498,0.922308744056795,0.06900269541778976,0.8648648648648649,0.12780828756864704,0.979752623248725,0.92051812589813,0.24099542043074648,83568.0,1727.0,20.0,128.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
Random Undersampling + RF,0.9600000000000001,0.9992860737567735,0.8579967299499511,0.848,0.7162162162162162,0.7765567765567766,0.999777243683686,0.8462013203311654,0.7789800945019537,85276.0,19.0,42.0,106.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
Random Undersampling + RF,0.97,0.9992860737567735,0.8579967299499511,0.848,0.7162162162162162,0.7765567765567766,0.999777243683686,0.8462013203311654,0.7789800945019537,85276.0,19.0,42.0,106.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
Random Undersampling + RF,0.97,0.9992860737567735,0.8579967299499511,0.848,0.7162162162162162,0.7765567765567766,0.999777243683686,0.8462013203311654,0.7789800945019537,85276.0,19.0,42.0,106.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
Random Undersampling + RF,0.62,0.9822220661727702,0.9236452819546788,0.07867240319606637,0.8648648648648649,0.14422535211267606,0.9824256990444926,0.9217730032084285,0.2577910125506424,83796.0,1499.0,20.0,128.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
Random Undersampling + RF,0.62,0.9822220661727702,0.9236452819546788,0.07867240319606637,0.8648648648648649,0.14422535211267606,0.9824256990444926,0.9217730032084285,0.2577910125506424,83796.0,1499.0,20.0,128.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
Random Undersampling + RF,0.97,0.9992860737567735,0.8579967299499511,0.848,0.7162162162162162,0.7765567765567766,0.999777243683686,0.8462013203311654,0.7789800945019537,85276.0,19.0,42.0,106.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
Random Undersampling + RF,0.87,0.9963835539482462,0.9037581810663469,0.29925187032418954,0.8108108108108109,0.4371584699453552,0.9967055513218829,0.898965870434986,0.4913093808067975,85014.0,281.0,28.0,120.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Random Undersampling + RF,0.42000000000000004,0.9519562749435296,0.9253487102789524,0.03149419843713,0.8986486486486487,0.060855639441775335,0.9520487719092561,0.9249634275601704,0.16320209414014922,81205.0,4090.0,15.0,133.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
Random Undersampling + RF,0.42000000000000004,0.9519562749435296,0.9253487102789524,0.03149419843713,0.8986486486486487,0.060855639441775335,0.9520487719092561,0.9249634275601704,0.16320209414014922,81205.0,4090.0,15.0,133.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
Random Undersampling + RF,0.87,0.9963835539482462,0.9037581810663469,0.29925187032418954,0.8108108108108109,0.4371584699453552,0.9967055513218829,0.898965870434986,0.4913093808067975,85014.0,281.0,28.0,120.0,ok,0.9718128102309475,0.6726386876624881,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
SMOTE + RF,0.5,0.9994616293903538,0.9120449219956812,0.8591549295774648,0.8243243243243243,0.8413793103448276,0.999765519667038,0.9078166315298966,0.8412904770826639,85275.0,20.0,26.0,122.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
SMOTE + RF,0.42000000000000004,0.9993914071369217,0.9153822663157911,0.82,0.831081081081081,0.825503355704698,0.9996834515505012,0.9114921851850717,0.8252171917852579,85268.0,27.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
SMOTE + RF,0.42000000000000004,0.9993914071369217,0.9153822663157911,0.82,0.831081081081081,0.825503355704698,0.9996834515505012,0.9114921851850717,0.8252171917852579,85268.0,27.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
SMOTE + RF,0.42000000000000004,0.9993914071369217,0.9153822663157911,0.82,0.831081081081081,0.825503355704698,0.9996834515505012,0.9114921851850717,0.8252171917852579,85268.0,27.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
SMOTE + RF,0.42000000000000004,0.9993914071369217,0.9153822663157911,0.82,0.831081081081081,0.825503355704698,0.9996834515505012,0.9114921851850717,0.8252171917852579,85268.0,27.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
SMOTE + RF,0.39,0.9993445923013002,0.915358818282495,0.7987012987012987,0.831081081081081,0.8145695364238411,0.9996365554839088,0.9114708054675887,0.8144026979109668,85264.0,31.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
SMOTE + RF,0.39,0.9993445923013002,0.915358818282495,0.7987012987012987,0.831081081081081,0.8145695364238411,0.9996365554839088,0.9114708054675887,0.8144026979109668,85264.0,31.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
SMOTE + RF,0.39,0.9993445923013002,0.915358818282495,0.7987012987012987,0.831081081081081,0.8145695364238411,0.9996365554839088,0.9114708054675887,0.8144026979109668,85264.0,31.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
SMOTE + RF,0.39,0.9993445923013002,0.915358818282495,0.7987012987012987,0.831081081081081,0.8145695364238411,0.9996365554839088,0.9114708054675887,0.8144026979109668,85264.0,31.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
SMOTE + RF,0.39,0.9993445923013002,0.915358818282495,0.7987012987012987,0.831081081081081,0.8145695364238411,0.9996365554839088,0.9114708054675887,0.8144026979109668,85264.0,31.0,25.0,123.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
SMOTE + RF,0.92,0.9993328885923949,0.8108049488024868,0.989247311827957,0.6216216216216216,0.7634854771784232,0.9999882759833519,0.7884252239238551,0.7839120284666069,85294.0,1.0,56.0,92.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
SMOTE + RF,0.05,0.9887878468686727,0.9303063849945261,0.12078651685393259,0.8716216216216216,0.21217105263157895,0.9889911483674306,0.9284535898522067,0.32211274672233875,84356.0,939.0,19.0,129.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
SMOTE + RF,0.05,0.9887878468686727,0.9303063849945261,0.12078651685393259,0.8716216216216216,0.21217105263157895,0.9889911483674306,0.9284535898522067,0.32211274672233875,84356.0,939.0,19.0,129.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,validation_best_youden,validation_optimized,validation,0
SMOTE + RF,0.92,0.9993328885923949,0.8108049488024868,0.989247311827957,0.6216216216216216,0.7634854771784232,0.9999882759833519,0.7884252239238551,0.7839120284666069,85294.0,1.0,56.0,92.0,ok,0.9530311732096713,0.8309634430490249,Credit Card Fraud Detection,threshold_optimization,validation_best_mcc,validation_optimized,validation,0
Borderline-SMOTE + RF,0.5,0.9995201479348805,0.8850941010768667,0.9421487603305785,0.7702702702702703,0.8475836431226765,0.9999179318834632,0.8776144117093594,0.8516601125195125,85288.0,7.0,34.0,114.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,default_0.5,fixed_threshold,fixed,0
Borderline-SMOTE + RF,0.42000000000000004,0.9995201479348805,0.8884666174469211,0.9349593495934959,0.777027027027027,0.8487084870848709,0.9999062078668152,0.8814500258123655,0.8521153034484891,85287.0,8.0,33.0,115.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,train_best_f1,train_optimized,train,0
Borderline-SMOTE + RF,0.42000000000000004,0.9995201479348805,0.8884666174469211,0.9349593495934959,0.777027027027027,0.8487084870848709,0.9999062078668152,0.8814500258123655,0.8521153034484891,85287.0,8.0,33.0,115.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,train_best_g_mean,train_optimized,train,0
Borderline-SMOTE + RF,0.42000000000000004,0.9995201479348805,0.8884666174469211,0.9349593495934959,0.777027027027027,0.8487084870848709,0.9999062078668152,0.8814500258123655,0.8521153034484891,85287.0,8.0,33.0,115.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,train_best_youden,train_optimized,train,0
Borderline-SMOTE + RF,0.42000000000000004,0.9995201479348805,0.8884666174469211,0.9349593495934959,0.777027027027027,0.8487084870848709,0.9999062078668152,0.8814500258123655,0.8521153034484891,85287.0,8.0,33.0,115.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,train_best_mcc,train_optimized,train,0
Borderline-SMOTE + RF,0.33,0.9994616293903538,0.9052998892555725,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.9997889677003341,0.9003553207155559,0.8394065202413581,85277.0,18.0,28.0,120.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,ghost_kappa,ghost,train,0
Borderline-SMOTE + RF,0.33,0.9994616293903538,0.9052998892555725,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.9997889677003341,0.9003553207155559,0.8394065202413581,85277.0,18.0,28.0,120.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,ghost_f1,ghost,train,0
Borderline-SMOTE + RF,0.33,0.9994616293903538,0.9052998892555725,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.9997889677003341,0.9003553207155559,0.8394065202413581,85277.0,18.0,28.0,120.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,ghost_g_mean,ghost,train,0
Borderline-SMOTE + RF,0.33,0.9994616293903538,0.9052998892555725,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.9997889677003341,0.9003553207155559,0.8394065202413581,85277.0,18.0,28.0,120.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,ghost_youden,ghost,train,0
Borderline-SMOTE + RF,0.33,0.9994616293903538,0.9052998892555725,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.9997889677003341,0.9003553207155559,0.8394065202413581,85277.0,18.0,28.0,120.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,ghost_mcc,ghost,train,0
Borderline-SMOTE + RF,0.42000000000000004,0.9995201479348805,0.8884666174469211,0.9349593495934959,0.777027027027027,0.8487084870848709,0.9999062078668152,0.8814500258123655,0.8521153034484891,85287.0,8.0,33.0,115.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,validation_best_f1,validation_optimized,validation,0
Borderline-SMOTE + RF,0.01,0.9723675432744637,0.9254545036859358,0.052567731500202185,0.8783783783783784,0.09919877909194964,0.9725306289934932,0.9242563912782041,0.21105865304169336,82952.0,2343.0,18.0,130.0,ok,0.936957506776957,0.8123638820108103,Credit Card Fraud Detection,threshold_optimization,validation_best_g_mean,validation_optimized,validation,0
