dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,experiment,parameter,parameter_value,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,class_sep,feature_noise_std,flip_y,seed
synthetic,Balanced Random Forest,0.5,0.889,0.20266666666666666,0.8444444444444444,0.32688172043010755,0.8878827639216429,0.39381539111312047,0.9663901234567902,0.4999223329169989,0.9318082788671024,4201.0,299.0,14.0,76.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,EasyEnsemble,0.5,0.8468888888888889,0.10079575596816977,0.8444444444444444,0.18009478672985782,0.8468853610818968,0.2596109009647084,0.9314222222222222,0.3300296639008533,0.8492374727668845,3822.0,678.0,14.0,76.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RUSBoost,0.5,0.7288888888888889,0.047292666209732694,0.7666666666666667,0.08908973531310523,0.727909233250858,0.1363053927377537,0.7288888888888889,0.04083287415948787,0.6925925925925925,3110.0,1390.0,21.0,69.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Baseline RF,0.5,0.5666666666666667,1.0,0.13333333333333333,0.23529411764705882,0.3651483716701107,0.36202430712799827,0.9680320987654322,0.7093011032921944,0.9830065359477124,4500.0,0.0,78.0,12.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RF (balanced_subsample),0.5,0.5222222222222223,1.0,0.044444444444444446,0.0851063829787234,0.21081851067789195,0.2088324447241671,0.9868728395061728,0.7693562044851037,0.9812636165577342,4500.0,0.0,86.0,4.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Class weight LogisticRegression,0.5,0.8887777777777778,0.1281645569620253,0.9,0.22437673130193905,0.8887069258197552,0.31286897994529334,0.9501111111111111,0.2759559323280985,0.8779956427015251,3949.0,551.0,9.0,81.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Custom weighted log-loss LR,0.5,0.7044444444444444,0.3877551020408163,0.4222222222222222,0.40425531914893614,0.6454398442865087,0.3921930643354982,0.9445777777777777,0.3717562681833991,0.9755991285403051,4440.0,60.0,52.0,38.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Oversampling + RF,0.5,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.4714045207910317,0.46778026972498793,0.9893308641975309,0.7747988108400751,0.9847494553376906,4500.0,0.0,70.0,20.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Undersampling + RF,0.5,0.9093333333333333,0.14,0.9333333333333333,0.24347826086956523,0.9090165626164967,0.3367228172237482,0.9714802469135803,0.551072428594577,0.8862745098039215,3984.0,516.0,6.0,84.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE + RF,0.5,0.7713333333333333,0.8596491228070176,0.5444444444444444,0.6666666666666666,0.7372086158000845,0.6794075521331602,0.9861765432098766,0.7658489881101135,0.9893246187363834,4492.0,8.0,41.0,49.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.7547777777777778,0.8679245283018868,0.5111111111111111,0.6433566433566433,0.7143640874111156,0.6612972674064581,0.9876691358024692,0.7653013648970106,0.9888888888888889,4493.0,7.0,44.0,46.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,ADASYN + RF,0.5,0.7766666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.7445273585667092,0.6754444207800624,0.981220987654321,0.7424905804245658,0.9891067538126361,4490.0,10.0,40.0,50.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.7713333333333333,0.8596491228070176,0.5444444444444444,0.6666666666666666,0.7372086158000845,0.6794075521331602,0.9861765432098766,0.7658489881101135,0.9893246187363834,4492.0,8.0,41.0,49.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-ENN + RF,0.5,0.7651111111111111,0.7741935483870968,0.5333333333333333,0.631578947368421,0.7291598412378962,0.6368488711373134,0.9846814814814815,0.7369288109110125,0.9877995642701525,4486.0,14.0,42.0,48.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Bagging,0.5,0.885,0.16666666666666666,0.8555555555555555,0.27898550724637683,0.884510047818202,0.35483577924521387,0.9662308641975308,0.4948757861449255,0.9132897603485839,4115.0,385.0,13.0,77.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Random Forest,0.5,0.9085555555555556,0.2591362126245847,0.8666666666666667,0.3989769820971867,0.907589399738956,0.45766463730238166,0.9769086419753086,0.582501668795607,0.94880174291939,4277.0,223.0,12.0,78.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,EasyEnsemble,0.5,0.8744444444444444,0.11987860394537178,0.8777777777777778,0.2109479305740988,0.8744380911812122,0.29610836036672317,0.940041975308642,0.2849484218669705,0.8712418300653595,3920.0,580.0,11.0,79.0,ok,label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RUSBoost,0.5,,,,,,,,,,,,,,"error: ValueError: BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.",label_noise:flip_y=0.0,label_noise,flip_y,0.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Baseline RF,0.5,0.5227272727272727,1.0,0.045454545454545456,0.08695652173913043,0.21320071635561044,0.2107453479095329,0.8465969967532467,0.4406405276233377,0.9771241830065359,4480.0,0.0,105.0,5.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,RF (balanced_subsample),0.5,0.5227272727272727,1.0,0.045454545454545456,0.08695652173913043,0.21320071635561044,0.2107453479095329,0.878065137987013,0.553282861287024,0.9771241830065359,4480.0,0.0,105.0,5.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Class weight LogisticRegression,0.5,0.7111607142857143,0.0582891748675246,0.7,0.10761705101327743,0.7110731326663946,0.14266570884136293,0.7723944805194806,0.13732830566292842,0.7217864923747277,3236.0,1244.0,33.0,77.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Custom weighted log-loss LR,0.5,0.5561891233766234,0.3333333333333333,0.11818181818181818,0.174496644295302,0.34277681012349936,0.18725433500674993,0.7617999188311688,0.1533312718912429,0.973202614379085,4454.0,26.0,97.0,13.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Random Oversampling + RF,0.5,0.5545454545454546,1.0,0.10909090909090909,0.19672131147540983,0.3302891295379082,0.32673480024541235,0.8827617694805195,0.5452754104256411,0.9786492374727669,4480.0,0.0,98.0,12.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Random Undersampling + RF,0.5,0.7728388798701299,0.08393039918116683,0.7454545454545455,0.15087396504139836,0.7723535670064148,0.2038873778219733,0.847390422077922,0.32302218465395616,0.7989106753812636,3585.0,895.0,28.0,82.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,SMOTE + RF,0.5,0.6934456168831169,0.7049180327868853,0.39090909090909093,0.5029239766081871,0.6239699303860515,0.5167234381836449,0.8938981331168832,0.534037367316724,0.9814814814814815,4462.0,18.0,67.0,43.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Borderline-SMOTE + RF,0.5,0.6493303571428571,0.8461538461538461,0.3,0.4429530201342282,0.5473556561192313,0.49765426194101575,0.8856625405844155,0.5529241188683411,0.981917211328976,4474.0,6.0,77.0,33.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,ADASYN + RF,0.5,0.6923295454545455,0.6056338028169014,0.39090909090909093,0.47513812154696133,0.6232703338768091,0.4767174017867435,0.8905600649350649,0.4920199826609154,0.9793028322440087,4452.0,28.0,67.0,43.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,SMOTE-Tomek + RF,0.5,0.6934456168831169,0.7049180327868853,0.39090909090909093,0.5029239766081871,0.6239699303860515,0.5167234381836449,0.8938981331168832,0.534037367316724,0.9814814814814815,4462.0,18.0,67.0,43.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,SMOTE-ENN + RF,0.5,0.7138291396103896,0.5517241379310345,0.43636363636363634,0.4873096446700508,0.6576966892610415,0.4796468911602697,0.8960714285714286,0.4741889562275489,0.9779956427015251,4441.0,39.0,62.0,48.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Balanced Bagging,0.5,0.7887581168831168,0.13013698630136986,0.6909090909090909,0.21902017291066284,0.7826652765166825,0.26505600638160853,0.8538372564935065,0.3304834162804518,0.881917211328976,3972.0,508.0,34.0,76.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Balanced Random Forest,0.5,0.7993709415584416,0.2236024844720497,0.6545454545454545,0.3333333333333333,0.7861421503261866,0.35853771576444426,0.8720434253246754,0.47977382184448086,0.9372549019607843,4230.0,250.0,38.0,72.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,EasyEnsemble,0.5,0.709182224025974,0.058596761757902856,0.6909090909090909,0.10803127221037669,0.7089467677340235,0.14210987843856868,0.7621387987012986,0.134565138845332,0.7265795206971678,3259.0,1221.0,34.0,76.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,RUSBoost,0.5,0.6046976461038961,0.04285714285714286,0.4636363636363636,0.07846153846153846,0.5880144197145235,0.07307844937771213,0.6371489448051948,0.03718117473939985,0.7389978213507625,3341.0,1139.0,59.0,51.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10455,255,41.0,4480,110,40.72727272727273,1.0,0.0,0.01,0
synthetic,Baseline RF,0.5,0.5495495495495496,1.0,0.0990990990990991,0.18032786885245902,0.3148000938676784,0.31134368594262657,0.8501897745032373,0.5652252702817429,0.9782135076252724,4479.0,0.0,100.0,11.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,RF (balanced_subsample),0.5,0.527027027027027,1.0,0.05405405405405406,0.10256410256410256,0.23249527748763857,0.2298171118740851,0.8970229439084094,0.5435982087645757,0.9771241830065359,4479.0,0.0,105.0,6.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Class weight LogisticRegression,0.5,0.7622750010559789,0.081,0.7297297297297297,0.14581458145814583,0.7615799252535439,0.19520533796383718,0.8248684049085924,0.29647073236390137,0.7932461873638345,3560.0,919.0,30.0,81.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Custom weighted log-loss LR,0.5,0.6521876866819935,0.4166666666666667,0.3153153153153153,0.358974358974359,0.5584494462969777,0.3488400139456624,0.8215797847412047,0.33966338708940813,0.9727668845315904,4430.0,49.0,76.0,35.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Random Oversampling + RF,0.5,0.5585585585585585,1.0,0.11711711711711711,0.20967741935483872,0.34222378222022665,0.33854021195068984,0.8741725650633889,0.5690029710052509,0.9786492374727669,4479.0,0.0,98.0,13.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Random Undersampling + RF,0.5,0.8040314259336363,0.112,0.7567567567567568,0.1951219512195122,0.8026404173371118,0.2526412426385343,0.8594632810975744,0.36439349426797807,0.8490196078431372,3813.0,666.0,27.0,84.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,SMOTE + RF,0.5,0.7097415566940015,0.4528301886792453,0.43243243243243246,0.4423963133640553,0.6533243657630612,0.4290231909237125,0.8746623381586544,0.4655716746808939,0.9736383442265795,4421.0,58.0,63.0,48.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Borderline-SMOTE + RF,0.5,0.7085860140113321,0.6266666666666667,0.42342342342342343,0.5053763440860215,0.6486728267637396,0.5054843244650898,0.8791256091992865,0.5255235834354078,0.9799564270152505,4451.0,28.0,64.0,47.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,ADASYN + RF,0.5,0.7185273015815548,0.45454545454545453,0.45045045045045046,0.45248868778280543,0.666645546753072,0.43898771800712605,0.8705078152499452,0.45994656418075547,0.9736383442265795,4419.0,60.0,61.0,50.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,SMOTE-Tomek + RF,0.5,0.7278712067727473,0.47706422018348627,0.46846846846846846,0.4727272727272727,0.6800784609212802,0.45980188530136146,0.8797290257437611,0.4905800429292492,0.9747276688453159,4422.0,57.0,59.0,52.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,SMOTE-ENN + RF,0.5,0.7245222449509121,0.37410071942446044,0.46846846846846846,0.416,0.6777676201898319,0.40253643405813394,0.8710559186111766,0.44249853054941757,0.9681917211328976,4392.0,87.0,59.0,52.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Balanced Bagging,0.5,0.7899476837855941,0.1488095238095238,0.6756756756756757,0.24390243902439024,0.7816388240618244,0.2849293653182249,0.8520523202371829,0.37212463360275877,0.8986928104575164,4050.0,429.0,36.0,75.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,Balanced Random Forest,0.5,0.808110521774286,0.18160377358490565,0.6936936936936937,0.28785046728971964,0.799969627457371,0.3269233832085916,0.8628293397215032,0.4027250450732588,0.9169934640522875,4132.0,347.0,34.0,77.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,EasyEnsemble,0.5,0.7444078371740797,0.07528957528957529,0.7027027027027027,0.13600697471665213,0.7432386627489957,0.1796215975636048,0.8137273241091059,0.2960970032329184,0.7840958605664488,3521.0,958.0,33.0,78.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
synthetic,RUSBoost,0.5,0.6930118329984372,0.05559729526671676,0.6666666666666666,0.10263522884882108,0.6925108900853509,0.13068770863135853,0.7069366754564343,0.04713753495343843,0.7180827886710239,3222.0,1257.0,37.0,74.0,ok,label_noise:flip_y=0.01,label_noise,flip_y,0.01,50,10452,258,40.51162790697674,4479,111,40.351351351351354,1.0,0.0,0.01,1
