dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,experiment,parameter,parameter_value,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,class_sep,feature_noise_std,flip_y,seed
synthetic,SMOTE-ENN + RF,0.5,0.6118888888888889,0.328125,0.23333333333333334,0.2727272727272727,0.4807324658307401,0.2646044883232912,0.9117148148148148,0.23675495600264948,0.9755991285403051,4457.0,43.0,69.0,21.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,0
synthetic,Balanced Bagging,0.5,0.8063333333333333,0.126232741617357,0.7111111111111111,0.21440536013400335,0.8006910595476299,0.27099301342734844,0.8870827160493826,0.23872372496760386,0.8978213507625272,4057.0,443.0,26.0,64.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,0
synthetic,Balanced Random Forest,0.5,0.7622222222222222,0.15451895043731778,0.5888888888888889,0.24480369515011546,0.7422521617381376,0.27652780750615463,0.9079395061728395,0.2560484293353948,0.9287581699346406,4210.0,290.0,37.0,53.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,0
synthetic,EasyEnsemble,0.5,0.6364444444444445,0.03487634749524413,0.6111111111111112,0.06598680263947211,0.6359400546328402,0.07967057510285534,0.6900246913580247,0.0529459433577219,0.6607843137254902,2978.0,1522.0,35.0,55.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,0
synthetic,RUSBoost,0.5,0.5473333333333333,0.02683982683982684,0.34444444444444444,0.04979919678714859,0.5083403156776077,0.0302461592275436,0.5473333333333334,0.02209885974591857,0.7422657952069717,3376.0,1124.0,59.0,31.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,0
synthetic,Baseline RF,0.5,0.5111111111111111,1.0,0.022222222222222223,0.043478260869565216,0.14907119849998599,0.14763464883937313,0.9349123456790125,0.5608621851434846,0.9808278867102397,4500.0,0.0,88.0,2.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9498111111111112,0.47083291148805123,0.9803921568627451,4500.0,0.0,90.0,0.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Class weight LogisticRegression,0.5,0.6735555555555556,0.04154727793696275,0.6444444444444445,0.07806191117092867,0.6729261695235441,0.10461304955811206,0.7498370370370371,0.06139856992434763,0.7015250544662309,3162.0,1338.0,32.0,58.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Custom weighted log-loss LR,0.5,0.5255555555555556,0.2,0.05555555555555555,0.08695652173913043,0.2351778943168525,0.09628362629348482,0.733158024691358,0.08918321668155463,0.9771241830065359,4480.0,20.0,85.0,5.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Random Oversampling + RF,0.5,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,0.10540925533894598,0.10438208639788615,0.9473567901234567,0.47434953391129464,0.9806100217864924,4500.0,0.0,89.0,1.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Random Undersampling + RF,0.5,0.8152222222222223,0.06836108676599474,0.8666666666666667,0.12672623883021933,0.8135974070390961,0.20224831602069426,0.8897074074074073,0.23757108984407135,0.7657952069716776,3437.0,1063.0,12.0,78.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,SMOTE + RF,0.5,0.6114444444444445,0.3088235294117647,0.23333333333333334,0.26582278481012656,0.4805166972086363,0.2557974410096154,0.9401765432098765,0.28330225023607614,0.9747276688453159,4453.0,47.0,69.0,21.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.5934444444444444,0.6538461538461539,0.18888888888888888,0.29310344827586204,0.4341786626621708,0.34526416225553525,0.951858024691358,0.4125208378586104,0.9821350762527233,4491.0,9.0,73.0,17.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,ADASYN + RF,0.5,0.6162222222222222,0.2894736842105263,0.24444444444444444,0.26506024096385544,0.491437799839523,0.25255682478797914,0.9348604938271605,0.26734823766331584,0.9734204793028323,4446.0,54.0,68.0,22.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.6114444444444445,0.3088235294117647,0.23333333333333334,0.26582278481012656,0.4805166972086363,0.2557974410096154,0.9401765432098765,0.28330225023607614,0.9747276688453159,4453.0,47.0,69.0,21.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,SMOTE-ENN + RF,0.5,0.6287777777777778,0.21551724137931033,0.2777777777777778,0.24271844660194175,0.5216900361585992,0.2275209797975868,0.9228925925925926,0.19166984528873302,0.9660130718954248,4409.0,91.0,65.0,25.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Balanced Bagging,0.5,0.7906666666666666,0.10552763819095477,0.7,0.18340611353711792,0.7854510381515408,0.23961605670326988,0.9036753086419753,0.2785127284517391,0.8777777777777778,3966.0,534.0,27.0,63.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Balanced Random Forest,0.5,0.8146666666666667,0.13457556935817805,0.7222222222222222,0.2268760907504363,0.8094045975092653,0.2843625041465584,0.9224456790123458,0.2901191500855886,0.9034858387799565,4082.0,418.0,25.0,65.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,EasyEnsemble,0.5,0.726,0.04844540853217643,0.7444444444444445,0.09097080787508487,0.7257656663614888,0.1365857451761513,0.7968592592592594,0.0933180448629489,0.7082788671023965,3184.0,1316.0,23.0,67.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,RUSBoost,0.5,,,,,,,,,,,,,,"error: ValueError: BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.",class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,1
synthetic,Baseline RF,0.5,0.5055555555555555,1.0,0.011111111111111112,0.02197802197802198,0.10540925533894598,0.10438208639788615,0.9385283950617284,0.48024161897564244,0.9806100217864924,4500.0,0.0,89.0,1.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,RF (balanced_subsample),0.5,0.5111111111111111,1.0,0.022222222222222223,0.043478260869565216,0.14907119849998599,0.14763464883937313,0.9530617283950618,0.581822242741395,0.9808278867102397,4500.0,0.0,88.0,2.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Class weight LogisticRegression,0.5,0.7218888888888888,0.04931714719271624,0.7222222222222222,0.09232954545454546,0.7218888119302884,0.135996806425015,0.7855308641975308,0.07136946198028171,0.7215686274509804,3247.0,1253.0,25.0,65.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Custom weighted log-loss LR,0.5,0.5374444444444444,0.35,0.07777777777777778,0.12727272727272726,0.2784835478439491,0.15764195089732094,0.7610444444444444,0.15161220657648244,0.9790849673202614,4487.0,13.0,83.0,7.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Random Oversampling + RF,0.5,0.5388888888888889,1.0,0.07777777777777778,0.14432989690721648,0.27888667551135854,0.27634976114804377,0.9506135802469136,0.5753719478094521,0.981917211328976,4500.0,0.0,83.0,7.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Random Undersampling + RF,0.5,0.8273333333333333,0.0893719806763285,0.8222222222222222,0.16122004357298475,0.8273175454368499,0.2360604204625618,0.917425925925926,0.37503703323570486,0.8322440087145969,3746.0,754.0,16.0,74.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,SMOTE + RF,0.5,0.6373333333333333,0.6410256410256411,0.2777777777777778,0.3875968992248062,0.5262257882762053,0.41490411992506726,0.9625370370370371,0.48247383539678396,0.9827886710239652,4486.0,14.0,65.0,25.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.6441111111111111,0.896551724137931,0.28888888888888886,0.4369747899159664,0.537304658733103,0.5043429319547604,0.9654395061728395,0.5624143998489581,0.9854030501089325,4497.0,3.0,64.0,26.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,ADASYN + RF,0.5,0.6425555555555555,0.6046511627906976,0.28888888888888886,0.39097744360902253,0.5364676419544775,0.41034103479111733,0.9560753086419753,0.4582784532983474,0.9823529411764705,4483.0,17.0,64.0,26.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.6373333333333333,0.6410256410256411,0.2777777777777778,0.3875968992248062,0.5262257882762053,0.41490411992506726,0.9625370370370371,0.48247383539678396,0.9827886710239652,4486.0,14.0,65.0,25.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,SMOTE-ENN + RF,0.5,0.6866666666666666,0.6296296296296297,0.37777777777777777,0.4722222222222222,0.6132689177123677,0.4800548665487304,0.9627790123456791,0.501442409658066,0.983442265795207,4480.0,20.0,56.0,34.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Balanced Bagging,0.5,0.8157777777777777,0.12595419847328243,0.7333333333333333,0.21498371335504887,0.8116010696741942,0.2753529545108745,0.9192444444444444,0.3315219415043918,0.8949891067538126,4042.0,458.0,24.0,66.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Balanced Random Forest,0.5,0.8055555555555556,0.2277992277992278,0.6555555555555556,0.33810888252148996,0.791466836378139,0.36720088375058024,0.9286308641975309,0.39856058114355275,0.949673202614379,4300.0,200.0,31.0,59.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,EasyEnsemble,0.5,0.726,0.04954954954954955,0.7333333333333333,0.09282700421940929,0.7259629620181888,0.13808238955172875,0.7856049382716048,0.09408382534424542,0.7189542483660131,3234.0,1266.0,24.0,66.0,ok,class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,RUSBoost,0.5,,,,,,,,,,,,,,"error: ValueError: BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.",class_sep:class_sep=0.5,class_sep,class_sep,0.5,50,10500,210,50.0,4500,90,50.0,0.5,0.0,0.0,2
synthetic,Baseline RF,0.5,0.5277777777777778,1.0,0.05555555555555555,0.10526315789473684,0.23570226039551584,0.23350723124715222,0.9138,0.5103017542716703,0.9814814814814815,4500.0,0.0,85.0,5.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RF (balanced_subsample),0.5,0.5222222222222223,1.0,0.044444444444444446,0.0851063829787234,0.21081851067789195,0.2088324447241671,0.945641975308642,0.5653951002751564,0.9812636165577342,4500.0,0.0,86.0,4.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Class weight LogisticRegression,0.5,0.7377777777777778,0.05871388630009319,0.7,0.10834049871023216,0.7368099408184507,0.1557911295138873,0.8302913580246913,0.10004609949578981,0.774074074074074,3490.0,1010.0,27.0,63.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Custom weighted log-loss LR,0.5,0.5565555555555556,0.21153846153846154,0.12222222222222222,0.15492957746478872,0.3480066694408437,0.1481831636574296,0.8130740740740741,0.12389866485325916,0.9738562091503268,4459.0,41.0,79.0,11.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Oversampling + RF,0.5,0.5611111111111111,1.0,0.12222222222222222,0.21782178217821782,0.3496029493900505,0.34657403525521274,0.9477691358024691,0.5848100785883893,0.9827886710239652,4500.0,0.0,79.0,11.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Random Undersampling + RF,0.5,0.8374444444444444,0.09517766497461928,0.8333333333333334,0.17084282460136674,0.8374343534249693,0.24813648433916194,0.9126703703703704,0.3905237918494205,0.8413943355119826,3787.0,713.0,15.0,75.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE + RF,0.5,0.6822222222222222,0.7674418604651163,0.36666666666666664,0.49624060150375937,0.6048568854298113,0.5245201068257462,0.9679148148148149,0.5833317248209967,0.9854030501089325,4490.0,10.0,57.0,33.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Borderline-SMOTE + RF,0.5,0.6604444444444445,0.8285714285714286,0.32222222222222224,0.464,0.5672676551616465,0.5114509365814377,0.9596024691358024,0.5486159358053314,0.9854030501089325,4494.0,6.0,61.0,29.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,ADASYN + RF,0.5,0.6757777777777778,0.64,0.35555555555555557,0.45714285714285713,0.5950910294512373,0.4695788721616601,0.9642222222222223,0.5377445692010662,0.983442265795207,4482.0,18.0,58.0,32.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-Tomek + RF,0.5,0.6822222222222222,0.7674418604651163,0.36666666666666664,0.49624060150375937,0.6048568854298113,0.5245201068257462,0.9679148148148149,0.5833317248209967,0.9854030501089325,4490.0,10.0,57.0,33.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,SMOTE-ENN + RF,0.5,0.698,0.6666666666666666,0.4,0.5,0.63118935352238,0.5092010548749033,0.9598716049382716,0.5563723027653444,0.984313725490196,4482.0,18.0,54.0,36.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Bagging,0.5,0.8427777777777778,0.15898617511520738,0.7666666666666667,0.2633587786259542,0.8393339511073536,0.32485348634829625,0.9316172839506173,0.4017369858408962,0.9159041394335512,4135.0,365.0,21.0,69.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Balanced Random Forest,0.5,0.8107777777777778,0.22813688212927757,0.6666666666666666,0.33994334277620397,0.7978675282229454,0.3707969407557713,0.9501012345679012,0.47383151896884373,0.9492374727668845,4297.0,203.0,30.0,60.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,EasyEnsemble,0.5,0.7495555555555555,0.05892857142857143,0.7333333333333333,0.10909090909090909,0.7493799906391753,0.16112057422967063,0.8183654320987654,0.13549273482559138,0.7651416122004358,3446.0,1054.0,24.0,66.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,RUSBoost,0.5,0.5951111111111111,0.041237113402061855,0.35555555555555557,0.07390300230946882,0.5447663447482511,0.07036676046914432,0.6261777777777778,0.036756174646393525,0.8252723311546841,3756.0,744.0,58.0,32.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,0
synthetic,Baseline RF,0.5,0.55,1.0,0.1,0.18181818181818182,0.31622776601683794,0.31341957040361135,0.9813358024691359,0.7896943787787615,0.9823529411764705,4500.0,0.0,81.0,9.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RF (balanced_subsample),0.5,0.5443333333333333,0.8888888888888888,0.08888888888888889,0.16161616161616163,0.2981092682263823,0.27789868575786875,0.9851135802469135,0.6357200825411977,0.981917211328976,4499.0,1.0,82.0,8.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Class weight LogisticRegression,0.5,0.8398888888888889,0.1034965034965035,0.8222222222222222,0.18385093167701863,0.8397030633312595,0.2598995936546714,0.9248691358024692,0.3112843086278894,0.8568627450980392,3859.0,641.0,16.0,74.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Custom weighted log-loss LR,0.5,0.7462222222222221,0.35384615384615387,0.5111111111111111,0.41818181818181815,0.7082163302059409,0.4115718361801106,0.9231037037037038,0.3742060986899897,0.9721132897603486,4416.0,84.0,44.0,46.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Oversampling + RF,0.5,0.5998888888888889,0.9473684210526315,0.2,0.3302752293577982,0.4471639023395734,0.4314120569510134,0.9794148148148148,0.6672349278781085,0.9840958605664488,4499.0,1.0,72.0,18.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Random Undersampling + RF,0.5,0.8861111111111111,0.11598302687411598,0.9111111111111111,0.205771643663739,0.8857583763276348,0.29660359088349175,0.9581493827160493,0.4644664634284135,0.8620915032679739,3875.0,625.0,8.0,82.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE + RF,0.5,0.7402222222222222,0.5365853658536586,0.4888888888888889,0.5116279069767442,0.6962474372140701,0.5028886195406634,0.9816543209876543,0.5594366501974092,0.9816993464052287,4462.0,38.0,46.0,44.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.7195555555555555,0.625,0.4444444444444444,0.5194805194805194,0.664886512176382,0.5192239016155148,0.9843604938271605,0.6125872620285934,0.9838779956427015,4476.0,24.0,50.0,40.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,ADASYN + RF,0.5,0.729111111111111,0.525,0.4666666666666667,0.49411764705882355,0.6802396092009976,0.48547893923779945,0.9823765432098766,0.5617780477859837,0.9812636165577342,4462.0,38.0,48.0,42.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.7402222222222222,0.5365853658536586,0.4888888888888889,0.5116279069767442,0.6962474372140701,0.5028886195406634,0.9816543209876543,0.5594366501974092,0.9816993464052287,4462.0,38.0,46.0,44.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,SMOTE-ENN + RF,0.5,0.739111111111111,0.4782608695652174,0.4888888888888889,0.4835164835164835,0.695466802999305,0.47310073809736247,0.9790296296296296,0.5387942531778699,0.979520697167756,4452.0,48.0,46.0,44.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Bagging,0.5,0.8606666666666667,0.16901408450704225,0.8,0.27906976744186046,0.8585258683736133,0.3446698961878596,0.9560654320987654,0.41580935690802867,0.918954248366013,4146.0,354.0,18.0,72.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Balanced Random Forest,0.5,0.889,0.20266666666666666,0.8444444444444444,0.32688172043010755,0.8878827639216429,0.39381539111312047,0.9663901234567902,0.4999223329169989,0.9318082788671024,4201.0,299.0,14.0,76.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,EasyEnsemble,0.5,0.8468888888888889,0.10079575596816977,0.8444444444444444,0.18009478672985782,0.8468853610818968,0.2596109009647084,0.9314222222222222,0.3300296639008533,0.8492374727668845,3822.0,678.0,14.0,76.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,RUSBoost,0.5,0.7288888888888889,0.047292666209732694,0.7666666666666667,0.08908973531310523,0.727909233250858,0.1363053927377537,0.7288888888888889,0.04083287415948787,0.6925925925925925,3110.0,1390.0,21.0,69.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,1
synthetic,Baseline RF,0.5,0.5666666666666667,1.0,0.13333333333333333,0.23529411764705882,0.3651483716701107,0.36202430712799827,0.9680320987654322,0.7093011032921944,0.9830065359477124,4500.0,0.0,78.0,12.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RF (balanced_subsample),0.5,0.5222222222222223,1.0,0.044444444444444446,0.0851063829787234,0.21081851067789195,0.2088324447241671,0.9868728395061728,0.7693562044851037,0.9812636165577342,4500.0,0.0,86.0,4.0,ok,class_sep:class_sep=1.0,class_sep,class_sep,1.0,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
