dataset,scenario,experiment,parameter,parameter_value,method,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,g_mean_mean,g_mean_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_ok,n_error,n_skipped,n_other_status,n_total
synthetic,class_sep:class_sep=0.5,class_sep,class_sep,0.5,Random Oversampling + RF,0.9809005083514887,0.0009070440084819192,0.5147777777777778,0.0210721863373746,0.6666666666666666,0.5773502691896258,0.02962962962962963,0.0420659877466687,0.055435972961746155,0.07776474553635408,0.12809864361676818,0.14082098813657282,0.1262147352726574,0.14049678020420958,0.9410333333333334,0.01386894062639466,0.46321034389009097,0.11812576504401094,4499.666666666667,0.5773502691895601,0.3333333333333333,0.5773502691896258,87.33333333333333,3.78593889720018,2.6666666666666665,3.785938897200183,3,0,0,0,3
synthetic,class_sep:class_sep=0.5,class_sep,class_sep,0.5,Random Undersampling + RF,0.7889615105301381,0.0375147541367492,0.807074074074074,0.025335851076966787,0.07384154059997178,0.013642436854603387,0.825925925925926,0.03902093982538057,0.13532817338072997,0.022839922225781482,0.8065048394438676,0.025121480249739456,0.2062024798134515,0.028090369226208778,0.8892390946502058,0.028423881277474826,0.27939371349786596,0.0830465044018485,3547.0,172.65862272125304,953.0,172.65862272125304,15.666666666666666,3.5118845842842465,74.33333333333333,3.511884584284246,3,0,0,0,3
synthetic,class_sep:class_sep=0.5,class_sep,class_sep,0.5,SMOTE + RF,0.9783587509077706,0.004089443202701822,0.6096666666666667,0.02859702997614944,0.4328954599132438,0.1813529786411173,0.22592592592592595,0.05592469952052407,0.29299453126978964,0.08436468616552248,0.4712395627551118,0.06016365038772436,0.30053944655712767,0.09982094331702812,0.9438279835390947,0.017176923671100835,0.3451867322381443,0.11908608878378016,4470.333333333333,16.56301099840657,29.666666666666668,16.56301099840646,69.66666666666667,5.033222956847168,20.333333333333332,5.033222956847167,3,0,0,0,3
synthetic,class_sep:class_sep=0.5,class_sep,class_sep,0.5,SMOTE-ENN + RF,0.9750181554103122,0.008729109194664754,0.6424444444444445,0.03921750050269659,0.3910906236696467,0.21411625311656393,0.2962962962962963,0.07398142353865993,0.3292226471838122,0.12474690880831266,0.5385638065672357,0.06786030404585051,0.32406011155653613,0.13636190575065324,0.9324621399176954,0.026843439503411583,0.3099557369831495,0.16735748014685356,4448.666666666667,36.22614157391491,51.333333333333336,36.22614157391501,63.333333333333336,6.658328118479393,26.666666666666668,6.6583281184793925,3,0,0,0,3
synthetic,class_sep:class_sep=0.5,class_sep,class_sep,0.5,SMOTE-Tomek + RF,0.9783587509077706,0.004089443202701822,0.6096666666666667,0.02859702997614944,0.4328954599132438,0.1813529786411173,0.22592592592592595,0.05592469952052407,0.29299453126978964,0.08436468616552248,0.4712395627551118,0.06016365038772436,0.30053944655712767,0.09982094331702812,0.9438279835390947,0.017176923671100835,0.3451867322381443,0.11908608878378016,4470.333333333333,16.56301099840657,29.666666666666668,16.56301099840646,69.66666666666667,5.033222956847168,20.333333333333332,5.033222956847167,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,ADASYN + RF,0.9846042120551924,0.004048615792234207,0.7271851851851853,0.0504720107417245,0.6661111111111112,0.1558162498063142,0.45925925925925926,0.100205550062731,0.5393090569561158,0.11183360110325169,0.6732859990729813,0.07496044713871602,0.5435007440598406,0.1145428016205917,0.9759399176954733,0.010164256862327834,0.6140043991372052,0.11191928390397833,4478.0,14.422205101855956,22.0,14.422205101855956,48.666666666666664,9.018499505645787,41.333333333333336,9.018499505645787,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Balanced Bagging,0.9160493827160493,0.0028350357728311923,0.8628148148148149,0.021192921405400262,0.16488897542963876,0.005244986300589044,0.8074074074074075,0.044905020936970796,0.27380468443806383,0.009046517900371122,0.8607899557663896,0.022672990479832573,0.3414530539271232,0.015247804020152668,0.9513045267489711,0.017791139625938916,0.43747404296461684,0.050206852091784784,4132.0,15.716233645501712,368.0,15.716233645501712,17.333333333333332,4.04145188432738,72.66666666666667,4.041451884327379,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Balanced Random Forest,0.943282498184459,0.009939353441351141,0.8694444444444445,0.05173913674970753,0.22997992047350965,0.02827985144810853,0.7925925925925926,0.1096196191625833,0.3552673484344994,0.03841289563119077,0.8644465639611815,0.05849499015885073,0.40742565639042444,0.04500476270926706,0.9644666666666666,0.0135068144835962,0.5187518402271499,0.056729296884414734,4258.333333333333,50.649119768593586,241.66666666666666,50.64911976859354,18.666666666666668,9.865765724632496,71.33333333333333,9.865765724632496,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Baseline RF,0.9822803195352215,0.0007651164671642957,0.5481481481481482,0.019510469912690214,1.0,0.0,0.09629629629629628,0.03902093982538051,0.17412515245332583,0.06535594578256745,0.3056927993608215,0.06536293347809011,0.30298370292625393,0.06489098701471961,0.9543893004115227,0.035775209488996894,0.6697657454475422,0.1438309530218327,4500.0,0.0,0.0,0.0,81.33333333333333,3.5118845842842448,8.666666666666666,3.5118845842842465,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Borderline-SMOTE + RF,0.9860566448801743,0.002568589569183374,0.7115925925925927,0.047668134312206775,0.7738319856244384,0.13038553053649643,0.4259259259259259,0.09579642338057454,0.5422790542790542,0.09182609253779965,0.6488394182497147,0.07484966274305539,0.5639907018678035,0.08435953128752911,0.9772106995884773,0.015338647681137867,0.6421681875769785,0.1113302167535194,4487.666666666667,10.115993936995618,12.333333333333334,10.115993936995679,51.666666666666664,8.621678104251707,38.333333333333336,8.621678104251707,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Class weight LogisticRegression,0.8363108206245461,0.054924578343130026,0.8221481481481482,0.0770473906860099,0.09679164891954066,0.03520745972122533,0.8074074074074074,0.100819685843083,0.17218938722972996,0.058890538566829576,0.8217399766564885,0.07752533698917816,0.242853234371284,0.07991430752782344,0.9017572016460905,0.06316497789724333,0.22909544681725924,0.11314735558583701,3766.0,243.22212070451158,734.0,243.22212070451158,17.333333333333332,9.073771725877465,72.66666666666667,9.073771725877464,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Custom weighted log-loss LR,0.9738562091503269,0.0017429193899782397,0.669074074074074,0.09965770635637762,0.31771323914181054,0.09350008952539858,0.35185185185185186,0.20377103264413213,0.3257889049318477,0.1481322692079615,0.5672209479777645,0.19242244342057707,0.31731602139101284,0.14679348375659515,0.8935851851851853,0.07054653232862666,0.289953677242216,0.14381307580328087,4438.333333333333,21.54839514519199,61.666666666666664,21.548395145191982,58.333333333333336,18.339392937971894,31.666666666666668,18.33939293797189,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,EasyEnsemble,0.8285403050108933,0.05599637151267754,0.8236296296296296,0.06561290648906196,0.09320097711403767,0.031176707897597754,0.8185185185185185,0.07563176983948941,0.16671120879828857,0.052230769906679846,0.8235678143007613,0.06570892723757847,0.23894661185370072,0.06982610711541308,0.8966098765432099,0.06789859976930689,0.25015694019780504,0.10182823572595315,3729.3333333333335,250.21857111999762,770.6666666666666,250.21857111999768,16.333333333333332,6.8068592855540455,73.66666666666667,6.806859285554045,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,RF (balanced_subsample),0.9814814814814815,0.00037735311711740917,0.5295925925925926,0.012765855952081724,0.9629629629629629,0.06415002990995845,0.05925925925925926,0.02566001196398337,0.11060964252453614,0.04417294129196364,0.23991542986072203,0.050397342368387256,0.2318545250687343,0.03987541285272323,0.9725427983539094,0.02331339654940728,0.6568237957671527,0.10360529929293066,4499.666666666667,0.5773502691895601,0.3333333333333333,0.5773502691896258,84.66666666666667,2.309401076758502,5.333333333333333,2.309401076758503,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,RUSBoost,0.7589324618736384,0.09381874286331326,0.662,0.09459517383873368,0.044264889805897274,0.004281922454137287,0.5611111111111111,0.29069945448780293,0.08149636881128702,0.010738641890940847,0.6363377889995545,0.12950157838628512,0.10333607660344901,0.04662565401929978,0.6775333333333333,0.07262772316987164,0.0387945244029407,0.00288266187056891,3433.0,456.7909806465097,1067.0,456.7909806465097,39.5,26.16295090390226,50.5,26.16295090390226,2,1,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Random Oversampling + RF,0.9838779956427016,0.0009983825043476861,0.5907037037037037,0.026235009437097792,0.9824561403508771,0.03038685627313822,0.1814814814814815,0.05250906251391786,0.3039111250574599,0.07639877314540398,0.42272379084021855,0.06447398689791685,0.41525545397707136,0.06219738485924247,0.9721716049382717,0.021706966250099595,0.6756146057688577,0.0952711595752629,4499.666666666667,0.5773502691895601,0.3333333333333333,0.5773502691896258,73.66666666666667,4.72581562625261,16.333333333333332,4.725815626252609,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,Random Undersampling + RF,0.8632534495279595,0.0224626378783086,0.8776296296296296,0.036687255723347405,0.11705356394957843,0.022430335853578356,0.8925925925925927,0.052509062513917855,0.20669757637822364,0.036326569670307375,0.877403097456367,0.0365152184978727,0.2938209641488006,0.04435867279510453,0.9474333333333332,0.03083465064722646,0.4686875612908037,0.08035751016896278,3882.0,98.68637190615532,618.0,98.68637190615532,9.666666666666666,4.725815626252608,80.33333333333333,4.72581562625261,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,SMOTE + RF,0.9854756717501815,0.0038131548563035897,0.7312592592592592,0.045226635511286736,0.7212254497085975,0.16641669156552838,0.4666666666666666,0.0909483641319161,0.5581783917157234,0.0942680839086237,0.6794376461479886,0.06775818725265129,0.5689387594998566,0.09627822142071406,0.9785818930041152,0.009510654093135538,0.6362057877095064,0.11290820698868916,4481.333333333333,16.77299416721224,18.666666666666668,16.77299416721217,48.0,8.18535277187245,42.0,8.18535277187245,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,SMOTE-ENN + RF,0.9838779956427016,0.004156597827524781,0.734074074074074,0.033837909439360145,0.639707028206327,0.14979704328893667,0.4740740740740741,0.0678900102956421,0.5383651436283016,0.08114515687760868,0.6852719992531937,0.04977453800258041,0.5397168880365264,0.0860335680050431,0.9745275720164609,0.013003225968449033,0.6106984556180756,0.109671436139319,4473.333333333333,18.583146486355215,26.666666666666668,18.58314648635514,47.333333333333336,6.110100926607787,42.666666666666664,6.110100926607787,3,0,0,0,3
synthetic,class_sep:class_sep=1.0,class_sep,class_sep,1.0,SMOTE-Tomek + RF,0.9854756717501815,0.0038131548563035897,0.7312592592592592,0.045226635511286736,0.7212254497085975,0.16641669156552838,0.4666666666666666,0.0909483641319161,0.5581783917157234,0.0942680839086237,0.6794376461479886,0.06775818725265129,0.5689387594998566,0.09627822142071406,0.9785818930041152,0.009510654093135538,0.6362057877095064,0.11290820698868916,4481.333333333333,16.77299416721224,18.666666666666668,16.77299416721217,48.0,8.18535277187245,42.0,8.18535277187245,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,ADASYN + RF,0.9956427015250545,0.003142092614783486,0.897962962962963,0.07053624699342678,0.97452636968766,0.0343317399606162,0.7962962962962963,0.14069199935720422,0.873206635877611,0.09873332977504784,0.8897993719959917,0.08025691215629936,0.877285113219601,0.09354372516127447,0.9977098765432099,0.0035489008798015417,0.9636108048237148,0.043538280895540765,4498.333333333333,2.081665999466169,1.6666666666666667,2.0816659994661326,18.333333333333332,12.662279942148386,71.66666666666667,12.662279942148384,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Balanced Bagging,0.9715323166303559,0.005665884415334676,0.9673333333333334,0.02212869206134156,0.40878866226974386,0.0492932428657094,0.9629629629629629,0.04490502093697098,0.5727138926171528,0.05049061373130348,0.9671347099950536,0.02239654013684801,0.6168343839378093,0.04371608439477733,0.9931374485596708,0.0038344316299694452,0.8282750578383732,0.07478708876099416,4372.666666666667,26.407069760451268,127.33333333333333,26.407069760451147,3.3333333333333335,4.041451884327381,86.66666666666667,4.04145188432738,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Balanced Random Forest,0.9885257806826434,0.0021160206658436737,0.9705555555555555,0.027592940589403904,0.6401882150927952,0.04138805712233045,0.9518518518518518,0.05480980958129164,0.7650899492826168,0.04169049569201035,0.9701058162153705,0.02835112718617478,0.7754011425587047,0.04274269661847488,0.9974296296296297,0.002452942890045681,0.9344828472989398,0.05529913341994472,4451.666666666667,7.371114795832081,48.333333333333336,7.371114795831993,4.333333333333333,4.932882862316247,85.66666666666667,4.932882862316246,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Baseline RF,0.992955700798838,0.003995510444002611,0.824,0.10495542851757908,0.9904449904449905,0.008315312263455067,0.6481481481481481,0.21003625005567145,0.7687514670422294,0.16363812981839773,0.797146207023634,0.13743630813435767,0.7903307136422818,0.1349199562728181,0.9982539094650206,0.002134174907354731,0.9461249427828742,0.05721708951675513,4499.333333333333,0.5773502691895601,0.6666666666666666,0.5773502691896258,31.666666666666668,18.903262505010435,58.333333333333336,18.90326250501043,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Borderline-SMOTE + RF,0.9952795933188089,0.002876587119874852,0.886888888888889,0.06709758877748952,0.9792682926829267,0.026070193081014596,0.774074074074074,0.13394919496314914,0.8612826809186768,0.09268131825912987,0.8774430544295352,0.07707482954928625,0.8668071853388294,0.08643193530720922,0.9987539094650205,0.001663793743982964,0.9604986125130458,0.047836233066902094,4498.666666666667,1.5275252316519219,1.3333333333333333,1.5275252316519468,20.333333333333332,12.055427546683415,69.66666666666667,12.055427546683415,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Class weight LogisticRegression,0.9623093681917211,0.04044784207444876,0.9608148148148148,0.042084619831209626,0.44631217084361446,0.2359171847337353,0.9592592592592593,0.0449050209369709,0.5856083972665028,0.2520247850708122,0.960795370461102,0.042072705473173884,0.6268498568135407,0.21516479904986896,0.9899999999999999,0.01512993441523255,0.8470083937940345,0.1916838323500858,4330.666666666667,181.82500744763715,169.33333333333334,181.82500744763723,3.6666666666666665,4.041451884327381,86.33333333333333,4.041451884327382,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Custom weighted log-loss LR,0.9901234567901235,0.008528328863700413,0.9151111111111111,0.09615214281492244,0.7172874430300172,0.19148741436479336,0.837037037037037,0.1873576277028406,0.7722440870748372,0.1909589519022833,0.9078407601912369,0.10799841262269297,0.7697832993760202,0.19443242839146171,0.9895481481481481,0.01618834747949131,0.8565428639405342,0.18316419184993368,4469.333333333333,22.30097157823706,30.666666666666668,22.300971578236975,14.666666666666666,16.862186493255653,75.33333333333333,16.862186493255653,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,EasyEnsemble,0.9631082062454611,0.031117589426178767,0.9521481481481482,0.05202591155617583,0.4043798226103193,0.18416074264637375,0.9407407407407407,0.07398142353865991,0.5525948336459426,0.2061521128071278,0.951893231732717,0.05245361958882005,0.5959459087654763,0.18208855124020465,0.9898312757201646,0.014529283263240234,0.8180227992387543,0.1899374436947512,4336.0,136.23142075160195,164.0,136.23142075160195,5.333333333333333,6.6583281184793925,84.66666666666667,6.658328118479392,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,RF (balanced_subsample),0.9923747276688454,0.002455212999909508,0.8055555555555557,0.0626079314976924,1.0,0.0,0.6111111111111112,0.125215862995385,0.7533667099717989,0.10140347846984556,0.77879865331504,0.08291955775742471,0.7758570875200466,0.08350324634634572,0.9984390946502057,0.001995249018426481,0.9613149975302391,0.039500554602550225,4500.0,0.0,0.0,0.0,35.0,11.269427669584644,55.0,11.269427669584644,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,RUSBoost,0.8619462599854758,0.10595860809093327,0.837037037037037,0.11581388503576846,0.14256428325118695,0.0827296560104252,0.8111111111111112,0.12619796324000615,0.23818360195003296,0.12938990316159174,0.836546153805493,0.11625587494610513,0.30138216510767285,0.15204918374437887,0.8770366255144033,0.1498912506580277,0.2892733950377828,0.2350142639157695,3883.3333333333335,475.0171926713109,616.6666666666666,475.0171926713109,17.0,11.357816691600547,73.0,11.357816691600547,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Random Oversampling + RF,0.9940450254175744,0.0026354752812817054,0.8481481481481481,0.06720461967268175,1.0,0.0,0.6962962962962963,0.13440923934536345,0.8158093482750953,0.0975504629032581,0.8317013062473967,0.08278798357253048,0.8292617593926438,0.08359170155243464,0.9988102880658437,0.0015326355409777555,0.9678254898179794,0.032939268688778285,4500.0,0.0,0.0,0.0,27.333333333333332,12.096831541082702,62.666666666666664,12.096831541082704,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,Random Undersampling + RF,0.9735657225853305,0.00860589430026927,0.972,0.019653479571293746,0.4336103891617707,0.08629544884356037,0.9703703703703704,0.03207501495497922,0.5968571360800778,0.08699875870388418,0.9719421486898425,0.019722720313247406,0.6379019872485236,0.07593025149035522,0.9948987654320988,0.005547438239922919,0.9015551431448864,0.08460086031031575,4381.333333333333,37.01801363300497,118.66666666666667,37.018013633004855,2.6666666666666665,2.8867513459481287,87.33333333333333,2.88675134594813,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,SMOTE + RF,0.9959331880900509,0.002809810039528427,0.9071851851851852,0.06262630036927294,0.9711899211899212,0.02834877587944289,0.8148148148148149,0.12488678000064721,0.8837664678059527,0.0865409269284429,0.9006528021990169,0.07043781792909834,0.8864696531562944,0.08258834237048263,0.999243621399177,0.00100449859442677,0.9715339815992318,0.034773601104708646,4498.0,1.7320508075688772,2.0,1.7320508075688772,16.666666666666668,11.239810200058244,73.33333333333333,11.239810200058246,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,SMOTE-ENN + RF,0.9961510530137981,0.0029256698734181127,0.9127407407407407,0.06121106304160328,0.9711561241411988,0.040093546315513984,0.825925925925926,0.12188505682892102,0.8908011114248761,0.08838276385656203,0.9068995726766182,0.06858171273856145,0.8928471580936974,0.08549382903624991,0.9991893004115225,0.001017432517418681,0.9694794839900306,0.03499950466736105,4498.0,2.6457513110645907,2.0,2.6457513110645907,15.666666666666666,10.96965511460289,74.33333333333333,10.969655114602892,3,0,0,0,3
synthetic,class_sep:class_sep=2.0,class_sep,class_sep,2.0,SMOTE-Tomek + RF,0.9959331880900509,0.002809810039528427,0.9071851851851852,0.06262630036927294,0.9711899211899212,0.02834877587944289,0.8148148148148149,0.12488678000064721,0.8837664678059527,0.0865409269284429,0.9006528021990169,0.07043781792909834,0.8864696531562944,0.08258834237048263,0.999243621399177,0.00100449859442677,0.9715339815992318,0.034773601104708646,4498.0,1.7320508075688772,2.0,1.7320508075688772,16.666666666666668,11.239810200058244,73.33333333333333,11.239810200058246,3,0,0,0,3
