dataset,scenario,method,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,g_mean_mean,g_mean_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_ok,n_error,n_skipped,n_other_status,n_total
synthetic,overlap_feature_noise_IR=100:1,SMOTE + RF,0.9917491749174917,0.00043659262558820794,0.6493333333333333,0.041208902085727965,0.7354679802955665,0.1682228144024939,0.3,0.08333333333333333,0.41335208656320427,0.06687102728653102,0.5437252878056495,0.07660175071175851,0.45750372161435343,0.036503014208273246,0.9665023148148147,0.008034813013668032,0.5104184995825295,0.06400367378914737,5992.0,6.082762530298219,8.0,6.082762530298219,42.0,5.0,18.0,5.0,3,0,0,0,3
synthetic,overlap_feature_noise_IR=100:1,SMOTE-ENN + RF,0.9919691969196919,0.0006870184816719731,0.6631944444444445,0.020487179821464804,0.7388344226579521,0.17840476091785454,0.3277777777777778,0.04194352464039306,0.44625505032535556,0.018913598825492883,0.5713143852189347,0.03664512816762302,0.48373875840994507,0.03127515030173796,0.9659712962962962,0.005393935268432575,0.4952112941723908,0.04374630163120142,5991.666666666667,6.350852961085949,8.333333333333334,6.350852961085883,40.333333333333336,2.5166114784235836,19.666666666666668,2.516611478423583,3,0,0,0,3
synthetic,overlap_feature_noise_IR=100:1,SMOTE-Tomek + RF,0.9917491749174917,0.00043659262558820794,0.6493333333333333,0.041208902085727965,0.7354679802955665,0.1682228144024939,0.3,0.08333333333333333,0.41335208656320427,0.06687102728653102,0.5437252878056495,0.07660175071175851,0.45750372161435343,0.036503014208273246,0.9665023148148147,0.008034813013668032,0.5104184995825295,0.06400367378914737,5992.0,6.082762530298219,8.0,6.082762530298219,42.0,5.0,18.0,5.0,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,ADASYN + RF,0.9537373737373738,0.016501477055888593,0.8435555555555556,0.030703480319072975,0.7724861106258955,0.11968451542252317,0.7088888888888888,0.04822785425380151,0.7382864174793434,0.08107304806152998,0.832524118109596,0.034121518689060645,0.7143681053909406,0.0917039160765263,0.9689703703703704,0.01556585473865336,0.8210579914267395,0.06882748564283736,1467.3333333333333,20.108041509140865,32.666666666666664,20.108041509140897,43.666666666666664,7.234178138070236,106.33333333333333,7.234178138070233,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Balanced Bagging,0.9121212121212121,0.019815494211238585,0.8576666666666667,0.03068839809729039,0.5148530425978056,0.06952116371321107,0.791111111111111,0.04537906190369364,0.622977290986157,0.06423385072044209,0.8549537218904454,0.03195622221903342,0.5934053478106577,0.06958339296325058,0.9460362962962963,0.019038157958064423,0.7384992315578908,0.0813028845393099,1386.3333333333333,26.63331247391754,113.66666666666667,26.63331247391757,31.333333333333332,6.806859285554046,118.66666666666667,6.806859285554047,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Balanced Random Forest,0.944040404040404,0.017631399211037267,0.8692222222222222,0.027923175029063305,0.672874404292844,0.10937272975942651,0.7777777777777778,0.04537906190369364,0.7193559197779756,0.0741823014449989,0.8642051192720569,0.02988572610534276,0.6921148655012425,0.08143958486354276,0.9595133333333333,0.017099108199978306,0.8155140920539594,0.07112280601917984,1441.0,24.979991993593593,59.0,24.979991993593593,33.333333333333336,6.806859285554045,116.66666666666667,6.806859285554047,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Baseline RF,0.9420202020202021,0.007306319725262696,0.682111111111111,0.04005597934742683,0.993939393939394,0.010497277621629546,0.3644444444444444,0.08009253907084486,0.52997888131743,0.08600109932327613,0.6011812784404329,0.06647008609710633,0.581110297819969,0.0668252154877326,0.9557281481481482,0.01260099434315451,0.8336766958098573,0.04880229334117302,1499.6666666666667,0.5773502691896586,0.3333333333333333,0.5773502691896258,95.33333333333333,12.013880860626733,54.666666666666664,12.013880860626733,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Borderline-SMOTE + RF,0.9555555555555556,0.012141397334397348,0.8285555555555556,0.042114042700655,0.8082734157798869,0.09137998014498759,0.6733333333333333,0.08082903768654762,0.7332585489786302,0.07475529758176525,0.8129388810685475,0.05059652077931181,0.7135799410424025,0.08192088308710832,0.9645355555555556,0.01519917687829759,0.8164596675575231,0.07241392231432543,1475.6666666666667,11.930353445448876,24.333333333333332,11.930353445448855,49.0,12.12435565298214,101.0,12.12435565298214,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Class weight LogisticRegression,0.7561616161616161,0.05051191872491203,0.7438888888888888,0.05054847325239552,0.23666119813637945,0.047151068220735906,0.7288888888888888,0.050917507721731516,0.35652622294253195,0.06046024854772347,0.7437292025658477,0.05055556776169951,0.3136213101998013,0.07605392174471563,0.8017718518518518,0.06281426406117756,0.43582972626251415,0.1174021891735577,1138.3333333333333,75.80457330091197,361.6666666666667,75.80457330091195,40.666666666666664,7.637626158259733,109.33333333333333,7.637626158259734,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Custom weighted log-loss LR,0.8804040404040404,0.008002142351651866,0.7462222222222222,0.06182801714193735,0.3910162788813907,0.03529753847359137,0.5822222222222222,0.13487991915994238,0.46546257707040856,0.06788969555716994,0.724054936017534,0.08360626636981504,0.4128210235695556,0.07878132385707295,0.799045925925926,0.060514363210171174,0.4831999481716798,0.09991826889993446,1365.3333333333333,21.54839514519195,134.66666666666666,21.548395145191986,62.666666666666664,20.231987873991358,87.33333333333333,20.231987873991358,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,EasyEnsemble,0.7408080808080809,0.05318275345230725,0.7444444444444445,0.0413552809113813,0.22824614491470466,0.04384407693295593,0.7488888888888888,0.026943012562182574,0.348833510012192,0.054457161937659794,0.7443331429999196,0.041459920579502915,0.30868464288356073,0.06540133779040344,0.8190325925925926,0.04390512922218151,0.4866684007175359,0.11377732448299857,1110.0,83.71977066380438,390.0,83.71977066380438,37.666666666666664,4.041451884327381,112.33333333333333,4.041451884327381,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,RF (balanced_subsample),0.9355555555555556,0.008405108712207964,0.6465555555555556,0.045862515962061784,0.9920634920634921,0.013746434980705408,0.29333333333333333,0.09165151389911678,0.44777499547236393,0.10796988733674628,0.5372272480382598,0.08360152412932391,0.5171227696894021,0.08382931425272142,0.9746525925925926,0.014255437833294797,0.8597680969558937,0.0748139406895239,1499.6666666666667,0.5773502691896586,0.3333333333333333,0.5773502691896258,106.0,13.74772708486752,44.0,13.74772708486752,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,RUSBoost,0.7748484848484849,0.01928473039599668,0.6121666666666667,0.06576093065034894,0.17908728363410914,0.05064642397127796,0.41333333333333333,0.12256517540566825,0.24989409713736416,0.07171067597790161,0.5759834961241133,0.08950122250411897,0.15826430851618437,0.09209571694853612,0.6435633333333333,0.11016252246365624,0.17791697512321206,0.09885598167424084,1216.5,13.435028842544403,283.5,13.435028842544403,88.0,18.384776310850235,62.0,18.384776310850235,2,1,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Random Oversampling + RF,0.9482828282828283,0.007816380655415388,0.7205555555555555,0.04340293555526879,0.9765611021649668,0.03053611399991463,0.44222222222222224,0.08700787533534175,0.605219921094216,0.08223174783376076,0.6624851885799977,0.06517545662260513,0.6363093091411574,0.06538174157927439,0.974257037037037,0.012734117938466757,0.8625442932031703,0.07697271277429682,1498.3333333333333,2.081665999466101,1.6666666666666667,2.0816659994661326,83.66666666666667,13.051181300301261,66.33333333333333,13.051181300301261,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,Random Undersampling + RF,0.8963636363636364,0.030466227218319476,0.8869999999999999,0.039176239964776836,0.4698682190049322,0.08328912511956157,0.8755555555555555,0.050037023329767526,0.6101830518480251,0.08311145777262624,0.8868754201506756,0.03930204022071341,0.593706817402002,0.0882731850193265,0.9547162962962963,0.0214394693518878,0.799014455549765,0.07370812626643466,1347.6666666666667,42.852460061626985,152.33333333333334,42.85246006162695,18.666666666666668,7.505553499465135,131.33333333333334,7.5055534994651385,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,SMOTE + RF,0.9573737373737373,0.009395568447865403,0.8365555555555555,0.02660896535074288,0.816763394320939,0.07859696131539047,0.6888888888888888,0.05003702332976755,0.7464321841680333,0.05258630324180747,0.8230824742718102,0.031137236334628282,0.7270270845194018,0.05934786880143182,0.9718185185185185,0.014598666323887639,0.8437897437659215,0.07408059183518188,1476.3333333333333,11.060440015358012,23.666666666666668,11.060440015358038,46.666666666666664,7.505553499465136,103.33333333333333,7.505553499465133,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,SMOTE-ENN + RF,0.9505050505050505,0.017579240337621923,0.8467777777777777,0.03476322024038458,0.7399726789446831,0.12709558514530503,0.7200000000000001,0.05773502691896256,0.7282095587233761,0.08607525048528264,0.8368879873657823,0.03888687887603938,0.702061526832261,0.09706900665578556,0.9670592592592593,0.016609277837644362,0.8133492336719952,0.08002727654039654,1460.3333333333333,21.825062046494445,39.666666666666664,21.82506204649447,42.0,8.660254037844387,108.0,8.660254037844387,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,SMOTE-Tomek + RF,0.9573737373737373,0.009395568447865403,0.8365555555555555,0.02660896535074288,0.816763394320939,0.07859696131539047,0.6888888888888888,0.05003702332976755,0.7464321841680333,0.05258630324180747,0.8230824742718102,0.031137236334628282,0.7270270845194018,0.05934786880143182,0.9718185185185185,0.014598666323887639,0.8437897437659215,0.07408059183518188,1476.3333333333333,11.060440015358012,23.666666666666668,11.060440015358038,46.666666666666664,7.505553499465136,103.33333333333333,7.505553499465133,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,ADASYN + RF,0.979593318809005,0.004744922650376035,0.6556666666666666,0.02305093661898245,0.4999545371885797,0.15316271378326682,0.3185185185185185,0.044905020936970866,0.38386377216792383,0.07332506978928219,0.5614328787943342,0.0397312572409729,0.38653382755641214,0.0834578283339018,0.9550576131687243,0.016020048707014466,0.41736391929660505,0.1237469259238318,4467.666666666667,20.550750189064395,32.333333333333336,20.55075018906447,61.333333333333336,4.0414518843273814,28.666666666666668,4.04145188432738,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Balanced Bagging,0.8929557007988381,0.004282214375542636,0.8074814814814815,0.058524273041016296,0.12123209663292278,0.01190205495966853,0.7185185185185184,0.12389428654576097,0.2073559184410784,0.02268553616681502,0.8002874643596704,0.06804200665451843,0.2658455812447204,0.04224266481216531,0.906287242798354,0.034506454654061006,0.27005135091417043,0.022204505395590324,4034.0,30.805843601498726,466.0,30.805843601498726,25.333333333333332,11.150485789118488,64.66666666666667,11.150485789118486,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Balanced Random Forest,0.9315177923021061,0.01337756864890236,0.8344074074074074,0.04021152916999427,0.18769927162784306,0.023594117728337746,0.7333333333333334,0.09094836413191613,0.2976974656326355,0.03000742815096538,0.8269513030876423,0.04736415168871297,0.34801418605332524,0.03069372431345582,0.9374489711934156,0.02204124503633153,0.3899479251923626,0.06714048542819462,4209.666666666667,67.26316475853129,290.3333333333333,67.26316475853135,24.0,8.18535277187245,66.0,8.18535277187245,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Baseline RF,0.9809731299927379,0.00012578437237243233,0.5148148148148148,0.003207501495497958,1.0,0.0,0.02962962962962963,0.006415002990995841,0.05750350631136045,0.012146218846906573,0.17140652339003223,0.01934295875655892,0.16976787455490325,0.01916793573734409,0.9333567901234568,0.0422149571938962,0.5479942041710751,0.14172544777205767,4500.0,0.0,0.0,0.0,87.33333333333333,0.5773502691896247,2.6666666666666665,0.5773502691896258,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Borderline-SMOTE + RF,0.9833696441539579,0.0018783612427563819,0.6358148148148147,0.044336860529880624,0.7038659015403201,0.11472453399792684,0.2740740740740741,0.08912006974456269,0.3878161312371839,0.09858421993670874,0.5181976030435963,0.08527777200755507,0.42798402820589904,0.08364805154148998,0.9584823045267489,0.012017999274378492,0.494848622187346,0.09301612884140753,4489.0,6.557438524302,11.0,6.557438524302,65.33333333333333,8.02080627701064,24.666666666666668,8.020806277010642,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Class weight LogisticRegression,0.7567175018155411,0.04299747016319939,0.7398148148148148,0.057011189429484896,0.05760618329335907,0.014039400797761517,0.7222222222222222,0.07777777777777778,0.10659460497181672,0.024934295786477906,0.7392863986492434,0.05722577376531714,0.15513416957089202,0.04372888027639882,0.8137341563786008,0.06929346019993302,0.095730495110953,0.040774476466545494,3408.3333333333335,191.89146237739007,1091.6666666666667,191.89146237739016,25.0,7.0,65.0,7.0,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Custom weighted log-loss LR,0.9748729121278141,0.0026264548031989885,0.5625185185185185,0.050811966770419235,0.19961556383970178,0.12133432489111724,0.13333333333333333,0.10599324460188285,0.15603661645999428,0.11890137525720187,0.3274282351945341,0.19251667305967493,0.14930812709094812,0.11376526456214549,0.7965769547325102,0.07464206014514863,0.144521633949136,0.07647936984553239,4462.666666666667,20.744477176668834,37.333333333333336,20.744477176668813,78.0,9.539392014169456,12.0,9.539392014169456,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,EasyEnsemble,0.7514887436456065,0.04631478976181934,0.7625555555555555,0.05351404569288102,0.060151832861928135,0.01435971362871814,0.7740740740740741,0.0611952283031789,0.11150025430200854,0.025395930361270982,0.7624443894659777,0.053396280686132246,0.16838858892896835,0.04270072001585154,0.8249794238683128,0.06492731317823984,0.12020938128762815,0.036540778603874835,3379.6666666666665,207.11671427804507,1120.3333333333333,207.11671427804498,20.333333333333332,5.507570547286101,69.66666666666667,5.5075705472861,3,0,0,0,3
