dataset,scenario,method,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,g_mean_mean,g_mean_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_ok,n_error,n_skipped,n_other_status,n_total
synthetic,overlap_feature_noise_IR=1000:1,ADASYN + RF,0.9988011988011988,0.0001332001332001,0.511,0.0191680579205209,0.0476190476190476,0.0824786098842322,0.0222222222222222,0.038490017945975,0.0303030303030303,0.0524863881081478,0.0860490816014002,0.1490413812782656,0.0320911654790547,0.0561942545349913,0.8369540740740741,0.0667052333384159,0.0307100397273688,0.0312491425399077,14996.666666666666,2.5166114784236133,3.333333333333333,2.516611478423583,14.666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,3,0,0,0,3
synthetic,overlap_feature_noise_IR=1000:1,Balanced Random Forest,0.9151293151293152,0.0141847718929599,0.6578222222222222,0.0603979518907106,0.0048392668744206,0.0017195677037286,0.3999999999999999,0.1154700538379251,0.0095613182836023,0.0033897085655597,0.6013766133021229,0.086225338592892,0.0362920480129238,0.0149130216813718,0.762662962962963,0.1288343229003888,0.0204963095153919,0.0096764606409702,13734.666666666666,212.41782724934697,1265.3333333333333,212.4178272493468,9.0,1.7320508075688772,6.0,1.7320508075688772,3,0,0,0,3
synthetic,overlap_feature_noise_IR=100:1,SMOTE-ENN + RF,0.991969196919692,0.0006870184816719,0.6631944444444445,0.0204871798214648,0.7388344226579521,0.1784047609178545,0.3277777777777778,0.041943524640393,0.4462550503253555,0.0189135988254928,0.5713143852189347,0.036645128167623,0.483738758409945,0.0312751503017379,0.9659712962962962,0.0053939352684325,0.4952112941723908,0.0437463016312014,5991.666666666667,6.350852961085949,8.333333333333334,6.350852961085883,40.333333333333336,2.516611478423584,19.666666666666668,2.516611478423583,3,0,0,0,3
synthetic,overlap_feature_noise_IR=100:1,SMOTE + RF,0.9917491749174916,0.0004365926255882,0.6493333333333333,0.0412089020857279,0.7354679802955665,0.1682228144024939,0.3,0.0833333333333333,0.4133520865632042,0.066871027286531,0.5437252878056495,0.0766017507117585,0.4575037216143534,0.0365030142082732,0.9665023148148147,0.008034813013668,0.5104184995825295,0.0640036737891473,5992.0,6.082762530298219,8.0,6.082762530298219,42.0,5.0,18.0,5.0,3,0,0,0,3
synthetic,overlap_feature_noise_IR=100:1,SMOTE-Tomek + RF,0.9917491749174916,0.0004365926255882,0.6493333333333333,0.0412089020857279,0.7354679802955665,0.1682228144024939,0.3,0.0833333333333333,0.4133520865632042,0.066871027286531,0.5437252878056495,0.0766017507117585,0.4575037216143534,0.0365030142082732,0.9665023148148147,0.008034813013668,0.5104184995825295,0.0640036737891473,5992.0,6.082762530298219,8.0,6.082762530298219,42.0,5.0,18.0,5.0,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,SMOTE + RF,0.9573737373737372,0.0093955684478654,0.8365555555555555,0.0266089653507428,0.816763394320939,0.0785969613153904,0.6888888888888888,0.0500370233297675,0.7464321841680333,0.0525863032418074,0.8230824742718102,0.0311372363346282,0.7270270845194018,0.0593478688014318,0.9718185185185184,0.0145986663238876,0.8437897437659215,0.0740805918351818,1476.3333333333333,11.060440015358012,23.666666666666668,11.060440015358038,46.66666666666666,7.505553499465136,103.33333333333331,7.505553499465133,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,SMOTE-Tomek + RF,0.9573737373737372,0.0093955684478654,0.8365555555555555,0.0266089653507428,0.816763394320939,0.0785969613153904,0.6888888888888888,0.0500370233297675,0.7464321841680333,0.0525863032418074,0.8230824742718102,0.0311372363346282,0.7270270845194018,0.0593478688014318,0.9718185185185184,0.0145986663238876,0.8437897437659215,0.0740805918351818,1476.3333333333333,11.060440015358012,23.666666666666668,11.060440015358038,46.66666666666666,7.505553499465136,103.33333333333331,7.505553499465133,3,0,0,0,3
synthetic,overlap_feature_noise_IR=10:1,ADASYN + RF,0.9537373737373738,0.0165014770558885,0.8435555555555556,0.0307034803190729,0.7724861106258955,0.1196845154225231,0.7088888888888888,0.0482278542538015,0.7382864174793434,0.0810730480615299,0.832524118109596,0.0341215186890606,0.7143681053909406,0.0917039160765263,0.9689703703703704,0.0155658547386533,0.8210579914267395,0.0688274856428373,1467.3333333333333,20.108041509140865,32.666666666666664,20.108041509140897,43.66666666666666,7.234178138070236,106.33333333333331,7.234178138070233,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,SMOTE + RF,0.9803921568627452,0.0040349148534754,0.666962962962963,0.0520259115561758,0.5166067939749165,0.1379329689237711,0.3407407407407407,0.1050181250278357,0.4029046501783688,0.1067967278122386,0.5765970348611857,0.093927139860912,0.4061305525498415,0.1050109352991506,0.9555016460905348,0.0132324462974533,0.4196257545257469,0.1209902740123196,4469.333333333333,18.502252115170627,30.666666666666668,18.50225211517056,59.333333333333336,9.451631252505218,30.666666666666668,9.451631252505216,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,SMOTE-Tomek + RF,0.9803921568627452,0.0040349148534754,0.666962962962963,0.0520259115561758,0.5166067939749165,0.1379329689237711,0.3407407407407407,0.1050181250278357,0.4029046501783688,0.1067967278122386,0.5765970348611857,0.093927139860912,0.4061305525498415,0.1050109352991506,0.9555016460905348,0.0132324462974533,0.4196257545257469,0.1209902740123196,4469.333333333333,18.502252115170627,30.666666666666668,18.50225211517056,59.333333333333336,9.451631252505218,30.666666666666668,9.451631252505216,3,0,0,0,3
synthetic,overlap_feature_noise_IR=50:1,Borderline-SMOTE + RF,0.983369644153958,0.0018783612427563,0.6358148148148147,0.0443368605298806,0.7038659015403201,0.1147245339979268,0.2740740740740741,0.0891200697445626,0.3878161312371839,0.0985842199367087,0.5181976030435963,0.085277772007555,0.427984028205899,0.0836480515414899,0.9584823045267488,0.0120179992743784,0.494848622187346,0.0930161288414075,4489.0,6.557438524302,11.0,6.557438524302,65.33333333333333,8.02080627701064,24.666666666666668,8.020806277010642,3,0,0,0,3
