dataset,scenario,experiment,parameter,parameter_value,method,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,g_mean_mean,g_mean_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_ok,n_error,n_skipped,n_other_status,n_total
synthetic,label_noise:flip_y=0.0,label_noise,flip_y,0.0,Random Oversampling + RF,0.9838779956427016,0.0009983825043476861,0.5907037037037037,0.026235009437097792,0.9824561403508771,0.03038685627313822,0.1814814814814815,0.05250906251391786,0.3039111250574599,0.07639877314540398,0.42272379084021855,0.06447398689791685,0.41525545397707136,0.06219738485924247,0.9721716049382717,0.021706966250099595,0.6756146057688577,0.0952711595752629,4499.666666666667,0.5773502691895601,0.3333333333333333,0.5773502691896258,73.66666666666667,4.72581562625261,16.333333333333332,4.725815626252609,3,0,0,0,3
synthetic,label_noise:flip_y=0.0,label_noise,flip_y,0.0,Random Undersampling + RF,0.8632534495279595,0.0224626378783086,0.8776296296296296,0.036687255723347405,0.11705356394957843,0.022430335853578356,0.8925925925925927,0.052509062513917855,0.20669757637822364,0.036326569670307375,0.877403097456367,0.0365152184978727,0.2938209641488006,0.04435867279510453,0.9474333333333332,0.03083465064722646,0.4686875612908037,0.08035751016896278,3882.0,98.68637190615532,618.0,98.68637190615532,9.666666666666666,4.725815626252608,80.33333333333333,4.72581562625261,3,0,0,0,3
synthetic,label_noise:flip_y=0.0,label_noise,flip_y,0.0,SMOTE + RF,0.9854756717501815,0.0038131548563035897,0.7312592592592592,0.045226635511286736,0.7212254497085975,0.16641669156552838,0.4666666666666666,0.0909483641319161,0.5581783917157234,0.0942680839086237,0.6794376461479886,0.06775818725265129,0.5689387594998566,0.09627822142071406,0.9785818930041152,0.009510654093135538,0.6362057877095064,0.11290820698868916,4481.333333333333,16.77299416721224,18.666666666666668,16.77299416721217,48.0,8.18535277187245,42.0,8.18535277187245,3,0,0,0,3
synthetic,label_noise:flip_y=0.0,label_noise,flip_y,0.0,SMOTE-ENN + RF,0.9838779956427016,0.004156597827524781,0.734074074074074,0.033837909439360145,0.639707028206327,0.14979704328893667,0.4740740740740741,0.0678900102956421,0.5383651436283016,0.08114515687760868,0.6852719992531937,0.04977453800258041,0.5397168880365264,0.0860335680050431,0.9745275720164609,0.013003225968449033,0.6106984556180756,0.109671436139319,4473.333333333333,18.583146486355215,26.666666666666668,18.58314648635514,47.333333333333336,6.110100926607787,42.666666666666664,6.110100926607787,3,0,0,0,3
synthetic,label_noise:flip_y=0.0,label_noise,flip_y,0.0,SMOTE-Tomek + RF,0.9854756717501815,0.0038131548563035897,0.7312592592592592,0.045226635511286736,0.7212254497085975,0.16641669156552838,0.4666666666666666,0.0909483641319161,0.5581783917157234,0.0942680839086237,0.6794376461479886,0.06775818725265129,0.5689387594998566,0.09627822142071406,0.9785818930041152,0.009510654093135538,0.6362057877095064,0.11290820698868916,4481.333333333333,16.77299416721224,18.666666666666668,16.77299416721217,48.0,8.18535277187245,42.0,8.18535277187245,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,ADASYN + RF,0.9777051561365288,0.0035488138628528092,0.7088268171079095,0.014360635205218316,0.5655142979086641,0.09732237058086345,0.4262865137865138,0.03131453462536838,0.4820484426160951,0.033552928928867215,0.6497608497662988,0.02322834670416982,0.4779293659697059,0.03956155565417602,0.8814295420179006,0.01014541708284639,0.4834431101119774,0.020594259725136753,4440.333333333333,18.502252115170617,38.666666666666664,18.475208614068023,63.666666666666664,3.055050463303893,47.333333333333336,3.785938897200182,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Balanced Bagging,0.8915758896151053,0.008671826780292225,0.7848959944677834,0.0077424671174194755,0.13977704183183634,0.009351084079660574,0.6727901602901603,0.01972065665447469,0.23131175672096704,0.012443829260723014,0.7767609805885569,0.009351700311377912,0.27289420696440375,0.01058056897121927,0.8570265708777324,0.007125962727595783,0.3374179566409707,0.031811419703788285,4017.6666666666665,40.67349669420291,461.3333333333333,41.40450861118065,36.333333333333336,2.5166114784235822,74.66666666666667,1.5275252316519485,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Balanced Random Forest,0.9302832244008714,0.011513908724813804,0.8075490913208244,0.007912387462736063,0.21214582976272886,0.026723815987914457,0.6785797160797161,0.02104340172157981,0.32241707211779663,0.030605176696577804,0.797072813761972,0.009808508408095868,0.35346255341312777,0.024400701436235767,0.8696438853775869,0.005986990056237834,0.44211972955320417,0.03855386811152471,4194.666666666667,54.41813423237999,284.3333333333333,54.35377938408086,35.666666666666664,2.0816659994661326,75.33333333333333,2.88675134594813,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Baseline RF,0.9782135076252724,0.0010893246187363842,0.5508407693814125,0.028780838194871403,0.9824561403508771,0.03038685627313821,0.10175597675597677,0.057675785043191305,0.18069785029897767,0.09392686579874336,0.309615969404672,0.09393054612331349,0.3025873491710545,0.08779195371192904,0.8515993202939849,0.005836185760686708,0.49555700844140876,0.06358892048393223,4478.666666666667,1.5275252316520707,0.3333333333333333,0.5773502691896258,99.66666666666667,5.507570547286104,11.333333333333334,6.506407098647712,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Borderline-SMOTE + RF,0.9814814814814815,0.0013605660127229467,0.6814332670856379,0.029936370908151363,0.7601709401709402,0.1172065090689719,0.3661411411411411,0.0621867742980797,0.48684149539048976,0.0381611402886934,0.6025722599310958,0.05127005816757952,0.5155273769010896,0.024491054925154424,0.8839806045760216,0.004270140196730648,0.5542284249214706,0.02937871742477215,4464.333333333333,11.930353445448889,14.666666666666666,11.718930554164631,70.33333333333333,6.506407098647712,40.666666666666664,7.094598884597588,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Class weight LogisticRegression,0.7719680464778503,0.04362542233244907,0.7469341216646538,0.031085104599819113,0.07472510107730461,0.014365940665202814,0.7206241956241956,0.017901784264056357,0.13518840439214416,0.024085619843118532,0.7464036190237714,0.03069816373697735,0.18008959079977319,0.032608937664140934,0.8141960155110527,0.0376184258609981,0.23490320831030562,0.08546330486802842,3463.3333333333335,197.60904162849764,1015.6666666666666,198.51532266637085,31.0,1.7320508075688772,80.0,2.6457513110645907,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Custom weighted log-loss LR,0.9720406681190995,0.0016496465783006945,0.6207600064665072,0.05592660334540161,0.37371134020618557,0.041726407026051196,0.25164190164190164,0.11562023344966875,0.2926562036417211,0.10258486818674555,0.48809940257071244,0.12587427773294496,0.2887641703061961,0.08840285435548328,0.8090119971519983,0.04235065822721524,0.274407495815458,0.10496116634948972,4433.666666666667,18.77054430040155,45.333333333333336,17.7857620959388,83.0,12.12435565298214,28.0,13.0,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,EasyEnsemble,0.7668119099491649,0.034957194750409426,0.7413224872751109,0.030714035028864835,0.07205287304129128,0.012165103644066365,0.7145372645372645,0.03127261621066541,0.13077238416249592,0.020628104645674782,0.7407644268939618,0.03065551963949661,0.17411578347228188,0.0296390516530998,0.8014642961953141,0.034851498293091865,0.22383343852731916,0.0820975429708179,3440.3333333333335,157.35734280081536,1038.6666666666667,158.254015220257,31.666666666666668,3.214550253664319,79.33333333333333,4.163331998932267,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,RF (balanced_subsample),0.9770515613652869,0.00012578437237240829,0.525513338013338,0.002415818245117686,1.0,0.0,0.05102667602667602,0.004831636490235373,0.09707184651915675,0.00877090178938111,0.22571700626212896,0.010851896889811391,0.22310858680719245,0.01071983612565034,0.8880509582838205,0.009519479864744575,0.5378959039335568,0.018894863276420808,4479.0,1.0,0.0,0.0,105.33333333333333,0.5773502691896278,5.666666666666667,0.5773502691896257,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,RUSBoost,0.7742919389978212,0.07993119344423766,0.6327096634545795,0.05226700056636842,0.05365147937461987,0.009964943993727512,0.4839105339105339,0.1735097031469323,0.09524931003368574,0.01457353605627165,0.6040634280637484,0.08161513432326067,0.09910218646687903,0.029204567756712964,0.6481683771743447,0.0541068155073038,0.04032190987063901,0.005908543754173401,3500.3333333333335,383.6721690888372,978.6666666666666,384.45069037957694,57.333333333333336,19.55334583474995,53.666666666666664,19.139836293274122,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Random Oversampling + RF,0.9784313725490197,0.0003773531171173851,0.5555212615619047,0.0026858065192522647,0.9743589743589745,0.0444115591684327,0.11111696111696112,0.005286788308390389,0.19946624361008283,0.009152801651935709,0.3332677322474549,0.007899771547353142,0.325230794783522,0.014121616546029492,0.8806412157916306,0.00571166079415914,0.5591078442868312,0.012344070374764888,4478.666666666667,1.5275252316520707,0.3333333333333333,0.5773502691896258,98.66666666666667,1.1547005383792495,12.333333333333334,0.5773502691896258,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,Random Undersampling + RF,0.8262890341321714,0.025375730678155514,0.7894502924958512,0.015695071126526204,0.0989639792142351,0.014141014982738167,0.7507371007371008,0.005687045208404314,0.17465400598527525,0.022309158516111732,0.7884622781555346,0.0152354408150833,0.23000303989350523,0.02456225511152198,0.8564463826297786,0.007986938360126124,0.35484644360885137,0.0282860711638186,3709.3333333333335,115.39641819975753,769.6666666666666,116.02729563914403,27.666666666666668,0.5773502691896255,83.33333333333333,1.1547005383792526,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,SMOTE + RF,0.9782861292665214,0.004118357844228871,0.7047449450535779,0.009807272318208415,0.5937082816142513,0.12863602980466293,0.41730431730431733,0.02294030993786079,0.4844189326362501,0.036478853675125635,0.6432749068648065,0.016723312271735253,0.4842783005807118,0.04809422482163301,0.8828247919203194,0.009942781359496155,0.5016619014027658,0.03438367858331914,4444.0,20.952326839756964,35.0,20.663978319771825,64.66666666666667,2.0816659994661335,46.333333333333336,2.886751345948128,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,SMOTE-ENN + RF,0.9740740740740742,0.00518774766875408,0.7129318732901441,0.012064056209025198,0.47897865615553537,0.0930692790161956,0.4385154635154635,0.02893715909465528,0.4529183964081687,0.03572192903605833,0.6577259822208017,0.020027007556412634,0.4427662058605204,0.03866416860513996,0.8808752719622487,0.01334640193461019,0.4628717005660313,0.01767987439209958,4422.333333333333,26.501572280401327,56.666666666666664,26.388128644019705,62.333333333333336,3.511884584284245,48.666666666666664,3.0550504633038926,3,0,0,0,3
synthetic,label_noise:flip_y=0.01,label_noise,flip_y,0.01,SMOTE-Tomek + RF,0.978649237472767,0.0035062041262377275,0.7107881617464931,0.017214261963161694,0.601786292115665,0.11545105795290335,0.42931632931632935,0.038785054076142945,0.49452925242398926,0.01904668229906141,0.6521929385842128,0.02805578767804428,0.49453786537326144,0.030465559857896805,0.8845136877820217,0.008127693751583662,0.5099980241522175,0.022094173448571838,4444.333333333333,20.404247923737213,34.666666666666664,20.108041509140897,63.333333333333336,4.041451884327381,47.666666666666664,4.509249752822894,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,ADASYN + RF,0.9490196078431373,0.004575163398692859,0.5954077298669127,0.02624908745956357,0.35370083883388337,0.048267899795058196,0.20790252409887233,0.052649459332482176,0.26112243048895295,0.05498892880235148,0.4495812571271142,0.05770782867331416,0.24603571881852623,0.05386578841168466,0.6865257378095712,0.013726806870052887,0.2258995068038777,0.04581800447979205,4314.666666666667,16.502525059315534,75.0,8.717797887081348,159.0,18.027756377319946,41.333333333333336,8.621678104251709,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Balanced Bagging,0.8246913580246913,0.015873270148434596,0.6438427158446672,0.02310274432305474,0.11415132818312929,0.008323730810271789,0.4456432758167039,0.04420555627213608,0.18159900056343725,0.013049057153696272,0.6120399308291672,0.03077198847085446,0.15622116794786822,0.02268610629553308,0.6727931109286945,0.013789710971503237,0.20567401537780863,0.015495729960485363,3696.3333333333335,74.96888243353591,693.3333333333334,69.97380462239663,111.33333333333333,14.189197769195177,89.0,5.196152422706632,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Balanced Random Forest,0.8900508351488744,0.0016059073629263857,0.656522011369125,0.015511728950768154,0.17238823236480175,0.0032600451836604406,0.40059088349281713,0.03545090610546319,0.24068210052879846,0.0037014086548672344,0.6041533210301324,0.024932888265737026,0.21158560035969928,0.0106045073530167,0.6992381009268551,0.007236719683792389,0.2721597035461239,0.004664537573236296,4005.3333333333335,9.865765724632457,384.3333333333333,20.550750189064466,120.33333333333333,13.279056191361393,80.0,2.6457513110645907,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Baseline RF,0.9584604212055193,0.002399812874634437,0.5274377381452571,0.003894273012011711,0.8943001443001443,0.03240132740148905,0.055179008076810365,0.007912089400614922,0.10382414388227813,0.013766488368256082,0.23447014500843522,0.016674456727659673,0.21580757854332308,0.011861080807167584,0.6921112579110219,0.014333936710894328,0.2967852280253379,0.01021350981120133,4388.333333333333,10.115993936995608,1.3333333333333333,0.5773502691896257,189.33333333333334,11.59022576714247,11.0,1.0,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Borderline-SMOTE + RF,0.9590413943355119,0.003703703703703695,0.6043601354480184,0.015319598265708178,0.5865245865245865,0.06513739606981916,0.2157067367071588,0.030172162873251755,0.31474742164326835,0.03736151525229393,0.4620891742764641,0.03198232489687733,0.3388966054992045,0.03983171447962116,0.7029852783621829,0.016923842877505278,0.2821398773798424,0.017235671357662567,4359.0,13.527749258468683,30.666666666666668,7.023769168568492,157.33333333333334,14.22439219556791,43.0,3.605551275463989,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Class weight LogisticRegression,0.6513435003631082,0.02773167461493662,0.6072261644328886,0.009831199306785277,0.06899412661401272,0.0005879561093021557,0.5589340047321241,0.026052447923291887,0.1228027331778611,0.00035060402284156346,0.6049280081907136,0.009644684598005302,0.09165267930977522,0.007110891639823791,0.6564810027366529,0.012154285557237824,0.16016414097507434,0.056668046628206674,2877.6666666666665,135.83200408347562,1512.0,127.70277992275658,88.33333333333333,6.658328118479394,112.0,8.54400374531753,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Custom weighted log-loss LR,0.9551924473493102,0.0016639708405794637,0.5537713408804913,0.04257569201834631,0.38340609162526973,0.15561525634833548,0.11391833576658845,0.08833319730332655,0.1707133446263881,0.12756219387888962,0.30819919285693514,0.1643967083568581,0.18764764128611167,0.12750353034410475,0.6568457246245467,0.008866825341626769,0.17516747952860615,0.05925391641472214,4361.666666666667,12.662279942148508,28.0,14.798648586948742,177.66666666666666,22.30097157823697,22.666666666666668,17.897858344878397,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,EasyEnsemble,0.6474219317356572,0.038946262416172515,0.6135084592566085,0.027290961320793217,0.07043365545437484,0.008077115850636987,0.5764455414882473,0.03708747228504133,0.12548673613195535,0.013583346465802785,0.6119750478334557,0.02718425455893869,0.09708075972001314,0.02462793713638959,0.6529435495963077,0.022211611838182314,0.14517138648905822,0.021055401346179996,2856.0,183.02732036502093,1533.6666666666667,175.25505223340448,84.66666666666667,5.507570547286104,115.66666666666667,12.503332889007366,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,RF (balanced_subsample),0.9570806100217865,0.003026676250424797,0.51100796767142,0.00950939690948789,0.7296296296296297,0.20377103264413213,0.022243743972995025,0.01901829180022134,0.0428565025945545,0.036075050457986785,0.13830664083012426,0.06830032346313344,0.11855200795838701,0.07188072375792846,0.7041942960223029,0.027589348001925577,0.30914163506255704,0.0196362417775292,4388.666666666667,10.692676621563697,1.0,0.0,196.0,13.892443989449804,4.333333333333333,3.5118845842842465,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,RUSBoost,0.7241103848946987,0.19614866006100426,0.5633499722447491,0.03193497248548457,0.07921799384533859,0.030940646693042646,0.3876129684016125,0.14741781312300048,0.12466180933756683,0.033403306860450434,0.515297808666624,0.016707626378086426,0.07234122625104099,0.047739436844147866,0.5627937292733081,0.031261553292008276,0.05441508087296815,0.006336947181437922,3245.3333333333335,932.5933375986198,1144.3333333333333,925.5513672040754,122.0,25.98076211353316,78.33333333333333,32.31614663497697,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Random Oversampling + RF,0.9586782861292665,0.0025808795416001036,0.5308646040143375,0.007524529319432757,0.8888888888888888,0.048112522432468774,0.06210846297111263,0.015310808143219157,0.1156683733861306,0.02594947756998128,0.24797299176200457,0.02979005673495269,0.22715416309136316,0.020527241405944134,0.7012565609807723,0.011950895348849496,0.3074524819369607,0.009396680907851035,4388.0,9.539392014169456,1.6666666666666667,1.1547005383792517,188.0,13.0,12.333333333333334,2.3094010767585034,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,Random Undersampling + RF,0.6758169934640522,0.030842317845990536,0.6216676399446567,0.002192397917807823,0.07466285825268953,0.00521479742480223,0.5623408113932888,0.03783154678211905,0.1316914651051105,0.007542067963615371,0.6181219622893476,0.005257586733523005,0.10598527253792644,0.00410094510348986,0.6796927741756688,0.014105114540255988,0.22541440625105602,0.017472918258473132,2989.3333333333335,149.40325743883002,1400.3333333333333,149.50027870654063,87.66666666666667,8.9628864398325,112.66666666666667,10.016652800877813,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,SMOTE + RF,0.9510530137981119,0.004853712363545963,0.6032312429389696,0.018827038396216696,0.3934371184371184,0.048100232735214916,0.22210887544361588,0.037398309635016336,0.28344332566365377,0.04154628057397602,0.46642243138118483,0.040394484893171496,0.27185743089542047,0.04266826618114189,0.6937472068537215,0.012963364578202961,0.23714122038679442,0.029317341714936856,4321.0,21.283796653792763,68.66666666666667,11.59022576714247,156.0,14.106735979665885,44.333333333333336,6.429100507328636,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,SMOTE-ENN + RF,0.9201888162672477,0.0160767977946512,0.6108148880470777,0.016403673502981816,0.2059223100793406,0.053881779454352505,0.2718450759930691,0.018421159840054414,0.23294469200064846,0.0412342822795248,0.5080126988470074,0.020983795988043414,0.19475964638968404,0.046584367423093964,0.6891856163210986,0.006311444933158858,0.1874395539532868,0.0357353705563309,4169.333333333333,72.94746968424147,220.33333333333334,62.96295206971583,146.0,11.269427669584644,54.333333333333336,1.154700538379251,3,0,0,0,3
synthetic,label_noise:flip_y=0.05,label_noise,flip_y,0.05,SMOTE-Tomek + RF,0.9509803921568628,0.005300882379344837,0.5967140668460572,0.02071321529338138,0.3880166285755,0.058066004425795105,0.20854418495267044,0.04206255958142045,0.2702647512319949,0.046015964244955514,0.45154418967425247,0.0470797035225655,0.2606552895419882,0.046956495621123494,0.6931119778067624,0.01354832469530364,0.2348690797737214,0.03325932919593655,4323.333333333333,25.166114784235727,66.33333333333333,15.631165450257809,158.66666666666666,14.0118997046558,41.666666666666664,8.082903768654761,3,0,0,0,3
synthetic,label_noise:flip_y=0.1,label_noise,flip_y,0.1,ADASYN + RF,0.9148148148148149,0.010047801793115619,0.5572450577982208,0.015567465763210896,0.26555607484627036,0.07628338036868683,0.14445754295716787,0.02299930177207469,0.18647255080376102,0.03866898598276962,0.37360115344835676,0.031758472070573564,0.15336834213650427,0.05037331409712647,0.6009748166332148,0.001916015083791107,0.16162874236639865,0.028016576622729786,4154.666666666667,40.25336424863554,128.33333333333334,37.072002014098636,262.6666666666667,9.073771725877469,44.333333333333336,7.023769168568491,3,0,0,0,3
synthetic,label_noise:flip_y=0.1,label_noise,flip_y,0.1,Balanced Bagging,0.7863471314451708,0.004498440280595075,0.578114820052519,0.0009179598714320868,0.11771750924003571,0.002854248389078472,0.33772014432179476,0.0050406926910303886,0.1745475928452327,0.0024551288913445984,0.5257435405299513,0.0023688762139514753,0.09912029070931049,0.0019344575172204575,0.6105183300176614,0.006676896379931084,0.1660700612965262,0.023356746508464605,3505.6666666666665,21.361959960016218,777.3333333333334,23.692474191889165,203.33333333333334,4.725815626252605,103.66666666666667,1.1547005383792526,3,0,0,0,3
synthetic,label_noise:flip_y=0.1,label_noise,flip_y,0.1,Balanced Random Forest,0.8623093681917212,0.0028820820381967502,0.5921118129853836,0.005035338912826853,0.17311842185601142,0.007005414660709152,0.280184331797235,0.00803483676228694,0.2139851447097387,0.007293462319278973,0.5032568976585612,0.0077863858722104,0.14813269797846454,0.008650911690435612,0.6190045784211076,0.0070216396284019655,0.2085434135441452,0.014394954705988977,3872.0,11.357816691600547,411.0,10.535653752852738,221.0,5.5677643628300215,86.0,2.0,3,0,0,0,3
synthetic,label_noise:flip_y=0.1,label_noise,flip_y,0.1,Baseline RF,0.9355846042120551,0.001482975879205707,0.5200007886654934,0.0028705098557075884,0.9264957264957264,0.07715066048818302,0.04023505876469117,0.005669915957422597,0.07708440384525041,0.010483355331957768,0.2002385889031314,0.013987015211742561,0.1854380799201402,0.018166686961873815,0.6082348261664033,0.012527035519444401,0.21987511962847586,0.025379210519716096,4282.0,5.291502622129181,1.0,1.0,294.6666666666667,6.658328118479389,12.333333333333334,1.5275252316519468,3,0,0,0,3
