IR_target,n_samples_generated,n_minority_target,class_sep,feature_noise_std,flip_y,Train_size,Test_size,Train_c0,Train_c1,Train_IR_actual,Test_c0,Test_c1,Test_IR_actual,noise,Method,Holdout_Accuracy,Holdout_Balanced Accuracy,Holdout_Precision,Holdout_Recall,Holdout_F1,Holdout_Specificity,Holdout_G-Mean,Holdout_MCC,Holdout_ROC-AUC,Holdout_PR-AUC,Holdout_OK,Train_after_size,Train_after_c0,Train_after_c1,Train_after_IR,CV_F1_mean,CV_F1_std,CV_MCC_mean,CV_MCC_std,CV_PR-AUC_mean,CV_PR-AUC_std,CV_ROC-AUC_mean,CV_ROC-AUC_std,CV_OK,Holdout_error
10,5500,500,1.0,0.0,0.0,3850,1650,3500,350,10.0,1500,150,10.0,clean,SMOTE-ENN + RF,0.9606060606060606,0.8913333333333333,0.7707006369426752,0.8066666666666666,0.7882736156351792,0.976,0.8873030297855782,0.766811057533497,0.9799622222222222,0.8617315361278569,True,6791.0,3291.0,3500.0,0.9402857142857143,0.7363534568818273,0.058193425562226286,0.7130026247096571,0.060383541623310784,0.8214212411896347,0.06288081112441489,0.9689326530612246,0.015977223219557867,True,
10,5500,500,1.0,0.0,0.0,3850,1650,3500,350,10.0,1500,150,10.0,clean,Balanced Bagging,0.9387878787878788,0.8823333333333334,0.6256410256410256,0.8133333333333334,0.7072463768115942,0.9513333333333334,0.8796312358659799,0.680949045659355,0.9584666666666667,0.8138660230591288,True,3850.0,3500.0,350.0,10.0,0.6712172263720995,0.040537213564537496,0.642197275517151,0.04781511863818949,0.7388476904333307,0.06059755562435248,0.9418020408163266,0.025545590640386077,True,
10,5500,500,1.0,0.0,0.0,3850,1650,3500,350,10.0,1500,150,10.0,clean,Balanced Random Forest,0.9472727272727273,0.881,0.6779661016949152,0.8,0.7339449541284404,0.962,0.8772684879784524,0.7078776880384677,0.9728022222222222,0.8571754583853257,True,3850.0,3500.0,350.0,10.0,0.7238823566507782,0.07085075266427736,0.697248496479445,0.07862813594742497,0.8193564509381895,0.0716431893446644,0.9582816326530613,0.02509781995374601,True,
10,5500,500,1.0,0.0,0.0,3850,1650,3500,350,10.0,1500,150,10.0,clean,EasyEnsemble,0.8115151515151515,0.8093333333333333,0.3002481389578164,0.8066666666666666,0.4376130198915009,0.812,0.8093289401308552,0.4139636679742289,0.8949333333333331,0.6543191335899458,True,3850.0,3500.0,350.0,10.0,0.43706925108187056,0.03481499220517683,0.41571088090550923,0.05005721179330235,0.6235530534765454,0.06961570498747775,0.8942489795918368,0.03228885508085288,True,
10,5500,500,1.0,0.0,0.0,3850,1650,3500,350,10.0,1500,150,10.0,clean,RUSBoost,0.7933333333333333,0.6823333333333332,0.23098591549295774,0.5466666666666666,0.32475247524752476,0.818,0.6687102013079607,0.2551163340541826,0.7540866666666668,0.22353548075398316,True,3850.0,3500.0,350.0,10.0,,,,,,,,,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Baseline RF,0.9840958605664488,0.5944444444444444,1.0,0.18888888888888888,0.3177570093457944,1.0,0.4346134936801766,0.4311306135592268,0.9679074074074074,0.748507391350742,True,10710.0,10500.0,210.0,50.0,0.1551887982507779,0.05971472597942236,0.2770427043540166,0.05968906937425293,0.6420809611500189,0.04152235074410425,0.9584206349206349,0.018534340172294984,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,RF (balanced_subsample),0.9832244008714597,0.5722222222222222,1.0,0.14444444444444443,0.2524271844660194,1.0,0.38005847503304596,0.37684800639742744,0.9795753086419754,0.7241802492211833,True,10710.0,10500.0,210.0,50.0,0.11560008579219902,0.04338708889078071,0.2408933252001734,0.05240686663306639,0.663337000598675,0.037810331229944295,0.9814206349206349,0.00793786075285974,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Class weight LogisticRegression,0.7947712418300653,0.7973333333333333,0.07228915662650602,0.8,0.13259668508287292,0.7946666666666666,0.7973288740120562,0.20002413515696638,0.8911333333333332,0.3093205964968073,True,10710.0,10500.0,210.0,50.0,0.1185563340764888,0.0038229110933713385,0.17278339561230655,0.01134606220151885,0.23495233635784157,0.058504506202796173,0.8521609977324264,0.012979787930463003,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Custom weighted log-loss LR,0.9816993464052287,0.7238888888888889,0.5394736842105263,0.45555555555555555,0.4939759036144578,0.9922222222222222,0.6723186340411905,0.48652199038984506,0.876032098765432,0.45698270175778144,True,10710.0,10500.0,210.0,50.0,0.39142296380358904,0.10525677023528898,0.38397071429776536,0.10718859589042887,,,,,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Random Oversampling + RF,0.9854030501089325,0.6277777777777778,1.0,0.25555555555555554,0.40707964601769914,1.0,0.5055250296034367,0.5018031860065407,0.9780197530864198,0.7263315971105908,True,21000.0,10500.0,10500.0,1.0,0.29087251922045415,0.0556827470911774,0.40806344482796303,0.04633000593923363,0.6533262691227735,0.029928887663298834,0.9794512471655329,0.008604531962295043,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Random Undersampling + RF,0.906318082788671,0.9141111111111111,0.16403162055335968,0.9222222222222223,0.2785234899328859,0.906,0.9140751245566928,0.3666538633826231,0.9686074074074074,0.6149809485914511,True,420.0,210.0,210.0,1.0,0.23187201532508853,0.019485243097990407,0.3169359907371782,0.009921626194248615,0.4573298977560574,0.05497236367469827,0.957921768707483,0.004858869431497796,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,SMOTE + RF,0.9882352941176471,0.7816666666666667,0.7727272727272727,0.5666666666666667,0.6538461538461539,0.9966666666666667,0.7515169843574913,0.6560843760248752,0.9859827160493827,0.7341800948275372,True,21000.0,10500.0,10500.0,1.0,0.5157387007224613,0.07102396007427053,0.5262951994998166,0.06867284297070732,0.6334725273838737,0.06773889358508145,0.9807664399092971,0.003816055031887821,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Borderline-SMOTE + RF,0.9884531590413943,0.7654444444444444,0.8135593220338984,0.5333333333333333,0.6442953020134228,0.9975555555555555,0.7294036122954353,0.6534436029285848,0.9807444444444444,0.7133868368615314,True,21000.0,10500.0,10500.0,1.0,0.49037707741731057,0.04658806430087145,0.521562825868803,0.05015432216820915,0.6268795356333915,0.038050732350625345,0.9784943310657596,0.004411941227483479,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,ADASYN + RF,0.9877995642701525,0.7923333333333333,0.7361111111111112,0.5888888888888889,0.654320987654321,0.9957777777777778,0.7657692009579665,0.6523737600468754,0.9853592592592593,0.7115314561463112,True,20990.0,10500.0,10490.0,1.0009532888465205,0.5377230486507917,0.0591687364489683,0.5476509102027931,0.05914008063723556,0.6271984105989661,0.058168904060590505,0.9807244897959183,0.004663733214370175,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,SMOTE-Tomek + RF,0.9882352941176471,0.7816666666666667,0.7727272727272727,0.5666666666666667,0.6538461538461539,0.9966666666666667,0.7515169843574913,0.6560843760248752,0.9859827160493827,0.7341800948275372,True,21000.0,10500.0,10500.0,1.0,0.5157387007224613,0.07102396007427053,0.5262951994998166,0.06867284297070732,0.6334725273838737,0.06773889358508145,0.9807664399092971,0.003816055031887821,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,SMOTE-ENN + RF,0.9880174291938998,0.8142222222222222,0.7215189873417721,0.6333333333333333,0.6745562130177515,0.9951111111111111,0.7938746985746786,0.669953165931375,0.984388888888889,0.704772057316807,True,20743.0,10243.0,10500.0,0.9755238095238096,0.5257117609424405,0.0777355674312372,0.5247969715785619,0.07554916450074947,0.5998823257876437,0.0627738392289603,0.9791485260770975,0.005114299206703391,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Balanced Bagging,0.9278867102396514,0.8815555555555556,0.1918158567774936,0.8333333333333334,0.31185031185031187,0.9297777777777778,0.8802356586817048,0.3790128833038031,0.9436098765432098,0.45781006807886393,True,10710.0,10500.0,210.0,50.0,0.27458418638897264,0.03256139807636062,0.3259025287510787,0.04641491639282207,0.3652928925153212,0.05822194004769074,0.9313469387755102,0.018846089831526802,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,Balanced Random Forest,0.9492374727668845,0.8761111111111111,0.2508710801393728,0.8,0.3819628647214854,0.9522222222222222,0.8727988186161676,0.4307715862449246,0.9662802469135803,0.6238943394778066,True,10710.0,10500.0,210.0,50.0,0.3842167684066125,0.017734847415012713,0.4280824674398752,0.022538381194967462,0.5341499294844798,0.026363419917146528,0.9642766439909296,0.007322010563268307,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,EasyEnsemble,0.7906318082788671,0.8224444444444444,0.07512195121951219,0.8555555555555555,0.13811659192825113,0.7893333333333333,0.821777657592684,0.21469439481804053,0.9160567901234568,0.3600716439043681,True,10710.0,10500.0,210.0,50.0,0.12719284936571112,0.004988784170014931,0.19600990197274068,0.005866696913278962,0.26962241680830895,0.028271851254264915,0.8848866213151927,0.010322091607138451,True,
50,15300,300,1.0,0.0,0.0,10710,4590,10500,210,50.0,4500,90,50.0,clean,RUSBoost,0.6403050108932462,0.7185555555555556,0.04222873900293255,0.8,0.08022284122562674,0.6371111111111111,0.7139249882788029,0.12542504263910118,0.7185555555555557,0.03770455982979702,True,10710.0,10500.0,210.0,50.0,,,,,,,,,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Baseline RF,0.9907590759075907,0.5333333333333333,1.0,0.06666666666666667,0.125,1.0,0.2581988897471611,0.2570023310217136,0.9645958333333334,0.4872749284615769,True,14140.0,14000.0,140.0,100.0,0.06712643678160919,0.059635569166311575,0.1440271064578929,0.12099336085343376,0.3882347220047455,0.044923203060661165,0.9457831632653061,0.017143417731814416,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,RF (balanced_subsample),0.9900990099009901,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9833736111111111,0.5987061966576164,True,14140.0,14000.0,140.0,100.0,0.0,0.0,0.0,0.0,0.5014120723270326,0.04605564439841618,0.9661875,0.01271055191862298,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Class weight LogisticRegression,0.821947194719472,0.8688333333333333,0.048715677590788306,0.9166666666666666,0.09251471825063078,0.821,0.8675156098499515,0.18758449453280904,0.9235388888888888,0.14972934000432467,True,14140.0,14000.0,140.0,100.0,0.08172349591327635,0.006857649686210792,0.15983303548738204,0.018928115073350977,0.16049206957577763,0.04591006606303306,0.8867091836734694,0.025915160797147823,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Custom weighted log-loss LR,0.9900990099009901,0.6815,0.5,0.36666666666666664,0.4230769230769231,0.9963333333333333,0.6044189128594688,0.4233286127368455,0.9191416666666666,0.34478801688890004,True,14140.0,14000.0,140.0,100.0,0.33665134037804845,0.06335311177220439,0.3373629524139348,0.06178653824539072,,,,,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Random Oversampling + RF,0.9904290429042905,0.5166666666666667,1.0,0.03333333333333333,0.06451612903225806,1.0,0.18257418583505536,0.18169809053571492,0.978325,0.6006759492411199,True,28000.0,14000.0,14000.0,1.0,0.06758620689655173,0.04217874001353458,0.15477370320969291,0.08841272635129582,0.48019639866801056,0.0489936558100317,0.9621658163265308,0.010206562676692897,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Random Undersampling + RF,0.8458745874587459,0.8891666666666667,0.056795131845841784,0.9333333333333333,0.10707456978967496,0.845,0.8880690663831652,0.20878687383762998,0.9544763888888889,0.4178093370310199,True,280.0,140.0,140.0,1.0,0.09837315242255776,0.01989882496968812,0.18350366337931132,0.03241953043575538,0.24148451996057535,0.08087900194189782,0.9257729591836735,0.03196871823754853,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,SMOTE + RF,0.9915841584158416,0.69875,0.6153846153846154,0.4,0.48484848484848486,0.9975,0.6316644678941503,0.49217751167747886,0.9847402777777777,0.5358652474223635,True,28000.0,14000.0,14000.0,1.0,0.35294388538290977,0.05274003060137122,0.3781348915438535,0.05107675411956366,0.4378702965655079,0.03361465387234363,0.9707002551020409,0.006713477325568045,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Borderline-SMOTE + RF,0.9925742574257426,0.6579999999999999,0.8260869565217391,0.31666666666666665,0.4578313253012048,0.9993333333333333,0.5625438254532313,0.508819593967299,0.9829694444444445,0.5561796926006836,True,28000.0,14000.0,14000.0,1.0,0.3018487394957983,0.03978048657937778,0.3850708463109946,0.043981962295787935,0.4819353940996375,0.08643597728109526,0.9652665816326531,0.011971816333514577,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,ADASYN + RF,0.9924092409240924,0.7156666666666667,0.6842105263157895,0.43333333333333335,0.5306122448979592,0.998,0.6576219785459323,0.5410060204861965,0.9850291666666667,0.5414181043705164,True,28016.0,14000.0,14016.0,0.9988584474885844,0.3601432960817903,0.01688530959167696,0.3855608231699822,0.013270210856149114,0.4283052466414848,0.038123666538782075,0.9715905612244897,0.0063781805811712975,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,SMOTE-Tomek + RF,0.9915841584158416,0.69875,0.6153846153846154,0.4,0.48484848484848486,0.9975,0.6316644678941503,0.49217751167747886,0.9847402777777777,0.5358652474223635,True,28000.0,14000.0,14000.0,1.0,0.35294388538290977,0.05274003060137122,0.3781348915438535,0.05107675411956366,0.4378702965655079,0.03361465387234363,0.9707002551020409,0.006713477325568045,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,SMOTE-ENN + RF,0.9905940594059406,0.7065,0.5319148936170213,0.4166666666666667,0.4672897196261682,0.9963333333333333,0.6443127260025903,0.4661296954421876,0.9841361111111111,0.5204035770803683,True,27814.0,13814.0,14000.0,0.9867142857142858,0.39215730761958784,0.03138264760970019,0.40864215373819235,0.031625502953363825,0.4290837082493808,0.04424683528348907,0.9688584183673468,0.005817818630218639,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Balanced Bagging,0.885973597359736,0.8351666666666666,0.06482758620689655,0.7833333333333333,0.1197452229299363,0.887,0.8335566367480176,0.2045059043156881,0.9179625,0.33847214282991656,True,14140.0,14000.0,140.0,100.0,0.1270167699084498,0.018303680902192986,0.20065152898114058,0.030269882148441608,0.21607563735341667,0.0469916507858613,0.909093112244898,0.02482191864828606,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,Balanced Random Forest,0.9381188118811881,0.8614999999999999,0.11491442542787286,0.7833333333333333,0.20042643923240938,0.9396666666666667,0.85794651477946,0.28534169716511415,0.9635805555555556,0.5025642651403798,True,14140.0,14000.0,140.0,100.0,0.19533536586887584,0.03290702860316846,0.2700620831323489,0.04219763722520326,0.36252221267922846,0.07634933166404398,0.9402244897959184,0.015251097095610556,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,EasyEnsemble,0.8242574257425742,0.8452500000000001,0.046889089269612265,0.8666666666666667,0.08896492728828058,0.8238333333333333,0.8449786322084654,0.17680831978601905,0.9226472222222223,0.27714761860928977,True,14140.0,14000.0,140.0,100.0,0.0927368206681535,0.007419335217104278,0.17704665673617187,0.012066854633788465,0.1824188828013555,0.06298103881006897,0.9099158163265306,0.027337471470824784,True,
100,20200,200,1.0,0.0,0.0,14140,6060,14000,140,100.0,6000,60,100.0,clean,RUSBoost,0.8176567656765676,0.7099166666666666,0.03222918531781558,0.6,0.06117247238742566,0.8198333333333333,0.701355829803959,0.10720283628322695,0.7099166666666668,0.02329790723029331,True,14140.0,14000.0,140.0,100.0,0.052647294068336126,0.015301241199107092,0.09030408924905972,0.04096247084195447,0.02230910227949367,0.005269296563986396,0.7069030612244898,0.04873522854200269,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Baseline RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9196555555555554,0.3090768151281652,True,35035.0,35000.0,35.0,1000.0,0.0,0.0,0.0,0.0,0.21242077099219897,0.2137969574893047,0.8011244897959184,0.06410988016440118,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,RF (balanced_subsample),0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.8891222222222223,0.22893443855110177,True,35035.0,35000.0,35.0,1000.0,0.0,0.0,0.0,0.0,0.21516350263648332,0.17551540363808027,0.8344775510204082,0.11367846092437257,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Class weight LogisticRegression,0.8345654345654345,0.8173,0.0048134777376654635,0.8,0.009569377990430622,0.8346,0.8171168827040597,0.05387575109837914,0.9157244444444445,0.0425812723855135,True,35035.0,35000.0,35.0,1000.0,0.007829269290101795,0.0012515110337478434,0.04165397543543715,0.010077698152300526,0.025788080030737265,0.034282788340249414,0.7890367346938776,0.10018132781270023,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Custom weighted log-loss LR,0.9991341991341991,0.5666666666666667,1.0,0.13333333333333333,0.23529411764705882,1.0,0.3651483716701107,0.364990243484954,0.8337022222222222,0.23944929569009032,True,35035.0,35000.0,35.0,1000.0,0.16666666666666666,0.16480441082434807,0.19376108774195674,0.19867760908280482,,,,,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Random Oversampling + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9544533333333334,0.2349570915943579,True,70000.0,35000.0,35000.0,1.0,0.05,0.1,0.07556051845876491,0.15112103691752982,0.20306983478769286,0.16774654287498314,0.803565306122449,0.1497010577413521,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Random Undersampling + RF,0.7553779553779554,0.8442666666666667,0.0037981551817688553,0.9333333333333333,0.007565522831667117,0.7552,0.8395554379154085,0.05054087720541927,0.8996488888888888,0.017307144133932355,True,70.0,35.0,35.0,1.0,0.005019829504550012,0.0010470446071601937,0.03207338291798983,0.01146597249873886,0.0553300598382019,0.050553214814276236,0.8029571428571428,0.11911403444948103,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,SMOTE + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9782088888888889,0.16019805057831332,True,70000.0,35000.0,35000.0,1.0,0.05,0.1,0.07556051845876491,0.15112103691752982,0.14755721104539735,0.12610040226145278,0.890704081632653,0.052143426651308986,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Borderline-SMOTE + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.8826644444444445,0.21198023675967093,True,70000.0,35000.0,35000.0,1.0,0.05,0.1,0.07556051845876491,0.15112103691752982,0.21154799068339192,0.12398351502198911,0.8304836734693879,0.10679522703029135,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,ADASYN + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9551733333333333,0.11006286557083175,True,70015.0,35000.0,35015.0,0.9995716121662145,0.05,0.1,0.07556051845876491,0.15112103691752982,0.124831131722998,0.12880254710689196,0.8857877551020408,0.09759471811825385,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,SMOTE-Tomek + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9782088888888889,0.16019805057831332,True,70000.0,35000.0,35000.0,1.0,0.05,0.1,0.07556051845876491,0.15112103691752982,0.14755721104539735,0.12610040226145278,0.890704081632653,0.052143426651308986,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,SMOTE-ENN + RF,0.999000999000999,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9698555555555555,0.10466934246945472,True,69960.0,34960.0,35000.0,0.9988571428571429,0.05,0.1,0.07556051845876491,0.15112103691752982,0.144770818733315,0.11613164577848827,0.871804081632653,0.08508762918152929,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Balanced Bagging,0.9200799200799201,0.7602,0.007481296758104738,0.6,0.014778325123152709,0.9204,0.7431285218587697,0.06055743175694984,0.8615977777777778,0.020604102869689105,True,35035.0,35000.0,35.0,1000.0,0.015655763596999512,0.006506339313741157,0.06052576899489574,0.024639954892846982,0.0832334088617213,0.0729881144586784,0.8217877551020407,0.09737498684624794,True,
1000,50050,50,1.0,0.0,0.0,35035,15015,35000,35,1000.0,15000,15,1000.0,clean,Balanced Random Forest,0.9564435564435565,0.845,0.01664145234493192,0.7333333333333333,0.03254437869822485,0.9566666666666667,0.8375891329020186,0.10625592322638852,0.9232644444444444,0.09137170699460848,True,35035.0,35000.0,35.0,1000.0,0.027521033702069098,0.010621354472620134,0.08482115874474705,0.03828989504625277,0.0994315282375631,0.07270651310878161,0.8468244897959183,0.12494244829222831,True,
