dataset,scenario,experiment,parameter,parameter_value,method,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,g_mean_mean,g_mean_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_ok,n_error,n_skipped,n_other_status,n_total
synthetic,dimensionality:n_features=10,dimensionality,n_features,10,Random Oversampling + RF,0.9875816993464053,0.00471313892217521,0.6996666666666668,0.09333511903053666,0.8888888888888888,0.19245008972987526,0.39999999999999997,0.1855921454276674,0.5452492419340514,0.21412740833676536,0.6192731331290793,0.15668816125266288,0.5877020350405223,0.20367830545641794,0.9537020576131687,0.02807725752967422,0.6599907070076346,0.24247180171843935,4497.0,5.196152422706632,3.0,5.196152422706632,54.0,16.703293088490067,36.0,16.703293088490067,3,0,0,0,3
synthetic,dimensionality:n_features=10,dimensionality,n_features,10,Random Undersampling + RF,0.8792302106027595,0.04238261450389626,0.8767037037037037,0.03318417243825012,0.13589945935301648,0.04623620036725703,0.8740740740740741,0.025660011963983324,0.23339777295750505,0.06944325343252755,0.8766468424253047,0.03312399271941885,0.31467315972163645,0.0689104387188162,0.9428238683127571,0.021872450266916962,0.5033369312006364,0.24144553889378817,3957.0,192.5175316691963,543.0,192.5175316691963,11.333333333333334,2.309401076758503,78.66666666666667,2.309401076758505,3,0,0,0,3
synthetic,dimensionality:n_features=10,dimensionality,n_features,10,SMOTE + RF,0.9841684822076978,0.007892405571659085,0.8158888888888889,0.07502007961658677,0.6032374320444689,0.1991053767566095,0.6407407407407407,0.1450131255589029,0.6198414712754814,0.1717785167359563,0.793387192995532,0.09502544050953102,0.6128967412659911,0.17513330252691403,0.9639156378600825,0.022026234732965857,0.6229937495074548,0.2579925167280398,4459.666666666667,23.50177298276321,40.333333333333336,23.501772982763093,32.333333333333336,13.051181300301261,57.666666666666664,13.051181300301261,3,0,0,0,3
synthetic,dimensionality:n_features=10,dimensionality,n_features,10,SMOTE-ENN + RF,0.9803921568627452,0.010050163481194627,0.8393703703703704,0.05742803691463191,0.5275746971114422,0.19144904062586243,0.6925925925925925,0.106766928188145,0.5944006853911227,0.1628155916992809,0.8249275628575199,0.06784911533683027,0.5927046071336362,0.16026539381185806,0.9628263374485598,0.018567909785152503,0.605263588726034,0.24311528188986914,4437.666666666667,36.55589327773761,62.333333333333336,36.555893277737496,27.666666666666668,9.60902353693305,62.333333333333336,9.609023536933051,3,0,0,0,3
synthetic,dimensionality:n_features=10,dimensionality,n_features,10,SMOTE-Tomek + RF,0.9846042120551924,0.0072071262274005215,0.8161111111111111,0.0746464092890816,0.611195237170776,0.18715122925390879,0.6407407407407407,0.1450131255589029,0.6244126568603009,0.16448995004809927,0.793541848067874,0.09476398537460243,0.6173755366678145,0.16798776843356478,0.9635868312757202,0.022591064926200867,0.6262176626263823,0.2526167965910328,4461.666666666667,20.55075018906458,38.333333333333336,20.55075018906447,32.333333333333336,13.051181300301261,57.666666666666664,13.051181300301261,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,ADASYN + RF,0.9810457516339869,0.0006535947712418277,0.5311851851851852,0.028167123233935717,0.48774509803921573,0.4460716978591123,0.06296296296296296,0.05701779377163205,0.10992434356920337,0.09771291743897986,0.2039765531845963,0.17871690278887084,0.16928227919571048,0.146653763517357,0.937619341563786,0.024802735968592574,0.314571455640919,0.09469988327886175,4497.333333333333,3.7859388972002326,2.6666666666666665,3.7859388972001824,84.33333333333333,5.131601439446884,5.666666666666667,5.131601439446884,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Balanced Bagging,0.8789397240377633,0.017675725570805566,0.803962962962963,0.05327825087651535,0.10960994949686603,0.006989785209841822,0.725925925925926,0.12488678000064712,0.1900620953102452,0.012797897661030011,0.797591176748435,0.06201057704732935,0.25039499944189353,0.029438991021762104,0.8981283950617284,0.03204988417211234,0.23363752739046814,0.02958577980734909,3969.0,91.32907532653553,531.0,91.32907532653553,24.666666666666668,11.239810200058244,65.33333333333333,11.239810200058246,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Balanced Random Forest,0.9339869281045751,0.01533280027007659,0.7648888888888891,0.061168558856593884,0.16809575594962844,0.015969503927885632,0.5888888888888889,0.13877773329774215,0.25901704483849664,0.022043957634078654,0.74012318004561,0.08446256535393601,0.28894817848962046,0.03624860170529859,0.8944234567901234,0.045497215931545945,0.2727207756317511,0.06907245655159053,4234.0,81.6639455328972,266.0,81.6639455328972,37.0,12.489995996796797,53.0,12.489995996796797,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Baseline RF,0.9803921568627451,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8618135802469137,0.07446448019798996,0.2944534710569059,0.09562470565577601,4500.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Borderline-SMOTE + RF,0.9803921568627452,0.0004357298474945842,0.5145185185185185,0.01361477652837882,0.3888888888888889,0.37577081273524116,0.029629629629629627,0.027962349760262035,0.05395633430677235,0.049759780522277516,0.13935758791810868,0.12355858893119266,0.10073333856878126,0.08735259577765618,0.9416333333333333,0.01764211630281725,0.3292207602189921,0.04891051389800165,4497.333333333333,3.7859388972002326,2.6666666666666665,3.7859388972001824,87.33333333333333,2.516611478423583,2.6666666666666665,2.516611478423583,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Class weight LogisticRegression,0.8420479302832243,0.0642021722379662,0.8014814814814816,0.07191226936758925,0.0975773214027059,0.03726169528208087,0.7592592592592592,0.08037975708966928,0.17194217082481933,0.061468813765464064,0.8002913505504056,0.07249956487364362,0.23423775701648722,0.0799063404034985,0.8683654320987655,0.07571334371228829,0.19908299957596118,0.10802813662224957,3796.6666666666665,287.543619879373,703.3333333333334,287.543619879373,21.666666666666668,7.234178138070235,68.33333333333333,7.234178138070236,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Custom weighted log-loss LR,0.9685548293391432,0.0031746540296868652,0.6554814814814814,0.06384098042709721,0.25517241379310346,0.05517241379310345,0.32962962962962966,0.13162485662160636,0.28421449141523997,0.08490381153035359,0.5596250196143515,0.12215201249732395,0.27259877074929745,0.0873754738212525,0.8674057613168724,0.07515517113959619,0.23962510875720225,0.13740959271209413,4416.0,22.271057451320086,84.0,22.271057451320086,60.333333333333336,11.846237095944574,29.666666666666668,11.846237095944574,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,EasyEnsemble,0.8116194625998547,0.04459175751395631,0.8077407407407406,0.06760381439064378,0.0817967994432678,0.022925127927130716,0.8037037037037037,0.09251848886516151,0.14822672929934522,0.03958249541994905,0.8074411725981889,0.0678786557464262,0.21725847927947886,0.06025422948938057,0.8861522633744855,0.06475974169724114,0.22129868422391666,0.11693846025614771,3653.0,196.61892075789655,847.0,196.61892075789655,17.666666666666668,8.326663997864532,72.33333333333333,8.326663997864532,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,RF (balanced_subsample),0.9803921568627451,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898879012345679,0.04176231295578781,0.3059230504760973,0.09100083627285395,4500.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,RUSBoost,0.7280319535221497,0.1288932662447913,0.6435185185185186,0.03878881303237961,0.04572312888452195,0.02056640253075087,0.5555555555555556,0.13517250067329378,0.0829918718398043,0.03293727413306494,0.6288639369712622,0.036006356847198606,0.09712502539987111,0.040190289672372696,0.6435185185185185,0.03878881303237962,0.033161561559487324,0.00872574530097746,3291.6666666666665,601.7228043986145,1208.3333333333333,601.7228043986146,40.0,12.165525060596439,50.0,12.165525060596439,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Random Oversampling + RF,0.9806100217864925,0.00021786492374734068,0.5055555555555555,0.005555555555555536,0.6666666666666666,0.5773502691896258,0.011111111111111112,0.011111111111111112,0.021818760949195732,0.021739567960678715,0.08482681794631065,0.07663734795986792,0.08400557841241978,0.07589729206462235,0.9273510288065844,0.02391484513036006,0.3880058410591904,0.10418947749368948,4500.0,0.0,0.0,0.0,89.0,1.0,1.0,1.0,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,Random Undersampling + RF,0.8005083514887437,0.04275392128723961,0.773037037037037,0.06849712378690206,0.07251716407424551,0.021644969433890302,0.7444444444444445,0.09686442096757053,0.13192530013339263,0.03741854571981818,0.7720406098859058,0.07001988672277798,0.1897049578545773,0.05859175396042702,0.8625234567901234,0.06306079655285694,0.19795015182829193,0.09154653812777193,3607.3333333333335,187.99024797401947,892.6666666666666,187.99024797401947,23.0,8.717797887081348,67.0,8.717797887081348,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,SMOTE + RF,0.981118373275236,0.0007651164671643405,0.5312222222222222,0.028182167551507372,0.5294117647058824,0.5025884556069136,0.06296296296296296,0.05701779377163205,0.11041526158589458,0.09796447901900875,0.20398688289463104,0.1787233955075724,0.17546850567079844,0.15252783693549837,0.9432234567901233,0.03078269495665372,0.3572072711389964,0.09916808891983649,4497.666666666667,4.041451884327315,2.3333333333333335,4.041451884327381,84.33333333333333,5.131601439446884,5.666666666666667,5.131601439446884,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,SMOTE-ENN + RF,0.977923021060276,0.002973942662228505,0.574962962962963,0.047786218031403774,0.37168949771689497,0.08275806947367448,0.15555555555555556,0.09999999999999998,0.20359333917616126,0.09696825160705634,0.3772841550307601,0.13438864604594908,0.22066858705918072,0.07903778652827002,0.9286325102880659,0.03687442918079461,0.24919268001310443,0.11273754485505527,4474.666666666667,21.571586249817866,25.333333333333332,21.571586249817916,76.0,9.0,14.0,9.0,3,0,0,0,3
synthetic,dimensionality:n_features=100,dimensionality,n_features,100,SMOTE-Tomek + RF,0.981118373275236,0.0007651164671643405,0.5312222222222222,0.028182167551507372,0.5294117647058824,0.5025884556069136,0.06296296296296296,0.05701779377163205,0.11041526158589458,0.09796447901900875,0.20398688289463104,0.1787233955075724,0.17546850567079844,0.15252783693549837,0.9432234567901233,0.03078269495665372,0.3572072711389964,0.09916808891983649,4497.666666666667,4.041451884327315,2.3333333333333335,4.041451884327381,84.33333333333333,5.131601439446884,5.666666666666667,5.131601439446884,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,ADASYN + RF,0.9864197530864197,0.0017474523479326445,0.7535185185185186,0.06484219527488137,0.7236757822123675,0.07432993441734444,0.5111111111111112,0.1309980680283511,0.5902206320810972,0.08347148322744975,0.7096202776766763,0.0896044788807209,0.5971278737862056,0.07264626730778437,0.9846728395061728,0.005835517652306932,0.6708925204136014,0.0674448298439058,4481.666666666667,8.082903768654827,18.333333333333332,8.082903768654761,44.0,11.789826122551595,46.0,11.789826122551595,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Balanced Bagging,0.918010167029775,0.023311886191952378,0.8728888888888888,0.027873612460621987,0.1781173323016532,0.04724715875203377,0.825925925925926,0.051320023927966675,0.2912618668867378,0.06439721124430706,0.8712803899960836,0.029221073911760025,0.3590665965670368,0.05885736950199751,0.9574329218106996,0.01705871676325932,0.4417728727339598,0.12081591540219301,4139.333333333333,107.07629678567221,360.6666666666667,107.0762967856721,15.666666666666666,4.618802153517006,74.33333333333333,4.618802153517007,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Balanced Random Forest,0.937037037037037,0.02046887047127328,0.8844074074074074,0.029324142780211653,0.22396468360259628,0.054471713403217374,0.8296296296296296,0.06789001029564207,0.3498487591054211,0.06704632527570191,0.8820161441291708,0.03188982997148776,0.40944186868805943,0.05486552844463758,0.9650909465020576,0.011983208946352086,0.555852433860624,0.09496550918864675,4226.333333333333,97.22311110704774,273.6666666666667,97.22311110704767,15.333333333333334,6.110100926607787,74.66666666666667,6.110100926607786,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Baseline RF,0.9833696441539579,0.003474473119507839,0.575925925925926,0.08859906454744952,1.0,0.0,0.15185185185185188,0.17719812909489907,0.2380354309888948,0.24999957178348178,0.3456859565273868,0.22029436435686742,0.34304518801200307,0.21924562592690452,0.9583880658436215,0.023956225776237405,0.6499723872770461,0.1348189082946494,4500.0,0.0,0.0,0.0,76.33333333333333,15.947831618540912,13.666666666666666,15.947831618540915,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Borderline-SMOTE + RF,0.9861292665214233,0.0024776647943692176,0.7134444444444444,0.08044007047654554,0.770760765308698,0.10220599115105625,0.42962962962962964,0.16190735551403257,0.5372601029820775,0.1276877463703483,0.6470994198922874,0.12001925792850458,0.561209516049043,0.10528430140856097,0.9811144032921811,0.007065930431289875,0.6790645901622016,0.05104105191689467,4487.666666666667,7.234178138070293,12.333333333333334,7.234178138070234,51.333333333333336,14.57166199626293,38.666666666666664,14.57166199626293,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Class weight LogisticRegression,0.8089324618736383,0.10239929537779506,0.8208888888888888,0.10838887465117511,0.10019154215740882,0.06437804247984118,0.8333333333333334,0.11758894715842629,0.1757895511794646,0.10349355935102264,0.8206428548448423,0.10831222200229464,0.24467626756204477,0.12671561599724604,0.8867876543209876,0.10210365948829798,0.26241533648226933,0.29789991239333313,3638.0,460.0,862.0,460.0,15.0,10.583005244258363,75.0,10.583005244258363,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Custom weighted log-loss LR,0.9777777777777777,0.004241377414799966,0.681962962962963,0.1386694414489709,0.41174328024285395,0.09876523177910224,0.37407407407407406,0.2813839987144086,0.3634825213772583,0.20161736477950357,0.5768631412940385,0.23476316724505938,0.366724133708787,0.1901594073067255,0.8842362139917697,0.1049258622243915,0.35429558149241974,0.2771294144760077,4454.333333333333,25.813433195399067,45.666666666666664,25.813433195399124,56.333333333333336,25.32455988429677,33.666666666666664,25.32455988429677,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,EasyEnsemble,0.8238925199709514,0.06141949280286493,0.8339629629629629,0.09276761975883696,0.09594241893977211,0.043255574266610176,0.8444444444444444,0.12813958438523107,0.17125196024172454,0.07177357120527242,0.8333205517597921,0.0928883737886311,0.24668494042900954,0.09578027404907435,0.9043432098765433,0.0787670714253339,0.26435330072000257,0.236517106494131,3705.6666666666665,271.15001997664206,794.3333333333334,271.150019976642,14.0,11.532562594670797,76.0,11.532562594670797,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,RF (balanced_subsample),0.9822803195352215,0.002389903075076908,0.549962962962963,0.06400716909435422,0.6521739130434783,0.5652173913043478,0.09999999999999999,0.12813958438523107,0.16488122962272939,0.20142004699809493,0.24335351833755978,0.2472679461136629,0.23768551227693138,0.23980195504981014,0.9741152263374486,0.01839260122467692,0.7155916097872673,0.05785297581867228,4499.666666666667,0.5773502691897571,0.3333333333333333,0.5773502691896258,81.0,11.532562594670797,9.0,11.532562594670797,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,RUSBoost,0.754320987654321,0.09631412145211307,0.6823333333333333,0.05148138822267064,0.0493486252406336,0.006513250296250302,0.6074074074074074,0.19886509272087105,0.09021756538176899,0.008681578131541377,0.6652471860865482,0.0802012161307867,0.11873512717764295,0.018016256414678373,0.7058633744855967,0.07392086214104837,0.04582291176955649,0.015260974134858015,3407.6666666666665,459.41303130552717,1092.3333333333333,459.4130313055273,35.333333333333336,17.8978583448784,54.666666666666664,17.8978583448784,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Random Oversampling + RF,0.9848220769789396,0.003377491925703263,0.6147777777777778,0.08922969388944998,0.9916666666666667,0.014433756729740673,0.22962962962962963,0.17858612520357325,0.3503496503496503,0.22057699997947924,0.4562801757143314,0.17918955932599576,0.4502077219647538,0.17402809780695538,0.9830559670781893,0.009768870984871092,0.7231874204897606,0.054607500769859624,4499.666666666667,0.5773502691897571,0.3333333333333333,0.5773502691896258,69.33333333333333,16.07275126832159,20.666666666666668,16.072751268321593,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,Random Undersampling + RF,0.8705882352941177,0.04126110884935985,0.8813703703703704,0.02766674103812704,0.1290234948023471,0.04279034400824552,0.8925925925925925,0.04625924443258075,0.22354028417836272,0.0635662964633565,0.8808539327332793,0.027263330951519005,0.3086188145446382,0.05925544512908301,0.9530255144032922,0.02116101106925544,0.4588540800419874,0.14763554725549402,3915.6666666666665,190.26647979434884,584.3333333333334,190.2664797943488,9.666666666666666,4.163331998932266,80.33333333333333,4.163331998932265,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,SMOTE + RF,0.9865649963689179,0.002758666654062854,0.7463333333333333,0.0766256734206003,0.7416666666666667,0.100006163518142,0.4962962962962963,0.15409365972381273,0.5836700933475126,0.11361856668377776,0.6976890532801324,0.1070331187563911,0.5946099144830924,0.1010159582640676,0.9845325102880658,0.00757237902826734,0.6966091019836318,0.08179365344534417,4483.666666666667,8.62167810425173,16.333333333333332,8.621678104251709,45.333333333333336,13.868429375143148,44.666666666666664,13.868429375143148,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,SMOTE-ENN + RF,0.984967320261438,0.0022953494014929486,0.7545925925925926,0.07722984241645701,0.6549297784300536,0.0764891769964698,0.5148148148148148,0.15608375930152207,0.5652054247076872,0.1003122514908009,0.7099002516611558,0.10808423623989367,0.567556981942396,0.09035301589172388,0.9826288065843621,0.009035974633406836,0.6559482946473456,0.10263369672320036,4474.666666666667,10.969655114602928,25.333333333333332,10.96965511460289,43.666666666666664,14.047538337136984,46.333333333333336,14.047538337136984,3,0,0,0,3
synthetic,dimensionality:n_features=20,dimensionality,n_features,20,SMOTE-Tomek + RF,0.9865649963689179,0.002758666654062854,0.7463333333333333,0.0766256734206003,0.7416666666666667,0.100006163518142,0.4962962962962963,0.15409365972381273,0.5836700933475126,0.11361856668377776,0.6976890532801324,0.1070331187563911,0.5946099144830924,0.1010159582640676,0.9845325102880658,0.00757237902826734,0.6966091019836318,0.08179365344534417,4483.666666666667,8.62167810425173,16.333333333333332,8.621678104251709,45.333333333333336,13.868429375143148,44.666666666666664,13.868429375143148,3,0,0,0,3
synthetic,dimensionality:n_features=50,dimensionality,n_features,50,ADASYN + RF,0.9815541031227305,0.0007003377458963915,0.5768148148148148,0.03940049716633957,0.639291465378422,0.07395144929600662,0.15555555555555556,0.08012336167697755,0.24061942646013443,0.10482014762967111,0.38332916165567665,0.11120210660914627,0.2988564427350518,0.07968251437719462,0.9604909465020577,0.026653443719039993,0.43626346751908596,0.07318726477629828,4491.333333333333,6.658328118479422,8.666666666666666,6.658328118479393,76.0,7.211102550927978,14.0,7.211102550927978,3,0,0,0,3
synthetic,dimensionality:n_features=50,dimensionality,n_features,50,Balanced Bagging,0.8859114015976761,0.0021494042973055293,0.831111111111111,0.059927528248504475,0.12122202102194528,0.014612219413987795,0.7740740740740741,0.12239045660635782,0.20958808005071528,0.02632411063691301,0.8273581871558698,0.06437057670360673,0.2773337088176167,0.04574276311138244,0.9240810699588478,0.03029644662577866,0.3165995053295056,0.05005607179240128,3996.6666666666665,15.143755588800705,503.3333333333333,15.143755588800733,20.333333333333332,11.015141094572204,69.66666666666667,11.015141094572202,3,0,0,0,3
synthetic,dimensionality:n_features=50,dimensionality,n_features,50,Balanced Random Forest,0.9392156862745097,0.012483108802419847,0.8383333333333333,0.061118686399173394,0.20798072555925687,0.019982528578791223,0.7333333333333334,0.1351725006732938,0.3218086872875185,0.024571785811845673,0.828843601894412,0.07359561323160058,0.3684964585168915,0.035937546407257125,0.9427,0.03138927943236418,0.4345937030938014,0.06961948197806432,4245.0,67.63874629234341,255.0,67.63874629234341,24.0,12.165525060596439,66.0,12.165525060596439,3,0,0,0,3
synthetic,dimensionality:n_features=50,dimensionality,n_features,50,Baseline RF,0.9809731299927379,0.0003327941681159297,0.5148148148148148,0.00848625128695532,1.0,0.0,0.02962962962962963,0.01697250257391052,0.05720017799633448,0.03219378581852006,0.1662673172839644,0.05456384562358757,0.16468300617824053,0.054065905135969726,0.9133164609053498,0.026731397497187094,0.43494980694939483,0.14584970049685753,4500.0,0.0,0.0,0.0,87.33333333333333,1.5275252316519452,2.6666666666666665,1.5275252316519468,3,0,0,0,3
synthetic,dimensionality:n_features=50,dimensionality,n_features,50,Borderline-SMOTE + RF,0.9816993464052288,0.0005764164076393773,0.5750740740740741,0.02190899621676755,0.6788575409265064,0.13364649977673054,0.15185185185185188,0.044905020936970894,0.24260904639778438,0.05607537867091592,0.3861490337173021,0.0606145723364576,0.3088927683748995,0.028134639319216465,0.966546502057613,0.019104737202848374,0.4718687195476619,0.05194865494967691,4492.333333333333,5.507570547286095,7.666666666666667,5.507570547286102,76.33333333333333,4.04145188432738,13.666666666666666,4.041451884327381,3,0,0,0,3
